technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.04067173487997138 1"
1,0,0,"2 0.03439193133530675 1"
2,0,0,"2 0.035832589697916147 1"
3,0,0,"2 0.035047514726313164 1"
4,0,0,"2 0.027725294499801264 1"
5,0,0,"2 0.032214487043127155 1"
6,0,0,"2 0.030813286469292676 1"
0,1,0,"2 0.030175848592701476 1"
1,1,0,"2 0.02717445679257832 1"
2,1,0,"2 0.028504179187556603 1"
3,1,0,"2 0.029093584212641542 1"
4,1,0,"2 0.03504202448136949 1"
5,1,0,"2 0.032117204019044755 1"
6,1,0,"2 0.0348563113852294 1"
0,2,0,"2 0.028592843925969346 1"
1,2,0,"2 0.041566773957266455 1"
2,2,0,"2 0.034436748049690595 1"
3,2,0,"3 0.10895344761490541 0.75 9 0.06491954187356026 0.25"
4,2,0,"2 0.03624650656791802 1"
5,2,0,"2 0.03066434982270015 1"
6,2,0,"2 0.03671421843887206 1"
0,3,0,"2 0.04029071154661758 1"
1,3,0,"2 0.02706655533402083 1"
2,3,0,"4 0.1326569504544838 0.7500000000000001 10 0.08240847157669935 0.2499999999999999"
3,3,0,"2 0.03770697474391219 1"
4,3,0,"2 0.029877980772836602 1"
5,3,0,"2 0.04359280007668315 1"
6,3,0,"2 0.029018637553943547 1"
0,4,0,"2 0.0306646823113531 1"
1,4,0,"2 0.03609438240305721 1"
2,4,0,"2 0.03798767647164282 1"
3,4,0,"2 0.0433267957102777 1"
4,4,0,"2 0.02591370821662336 1"
5,4,0,"2 0.03790916364622146 1"
6,4,0,"2 0.030769282943594496 1"
0,5,0,"2 0.029205582010963516 1"
1,5,0,"2 0.0331526716559605 1"
2,5,0,"2 0.03378332005964996 1"
3,5,0,"3 0.038293612953651746 1"
4,5,0,"2 0.14957557103360347 0.7499999999999999 7 0.053411196080099976 0.2500000000000001"
5,5,0,"2 0.032170971924930916 1"
6,5,0,"2 0.03594936374857981 1"
0,6,0,"2 0.03699661534247644 1"
1,6,0,"2 0.035698887286064435 1"
2,6,0,"2 0.032565234954834335 1"
3,6,0,"2 0.03272511872724581 1"
4,6,0,"2 0.03267781994272444 1"
5,6,0,"2 0.03528211811341426 1"
6,6,0,"2 0.033841717156447765 1"
0,7,0,"7 0.16131428285119048 0.75 12 0.07910627292657509 0.25"
