technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.031040196563703777 1"
1,0,0,"2 0.07424190972351029 0.75 9 0.06263923857896712 0.25"
2,0,0,"7 0.16719078950906324 0.7500000000000001 12 0.08109102519926788 0.2499999999999999"
0,1,0,"6 0.15509915921092776 0.75 11 0.07992911467035692 0.25"
1,1,0,"2 0.037409267899033184 1"
2,1,-4.543293277215135,"1 0.018608765332962924 1"
0,2,0,"2 0.031433757685318954 1"
1,2,0,"2 0.03425531142431177 1"
2,2,5.430440987313432,"1 0.018197167716489753 1"
0,3,0,"2 0.040861817758766114 1"
1,3,0,"2 0.03404460727447933 1"
2,3,0,"2 0.032070957349777 1"
0,4,0,"2 0.03457964159186371 1"
1,4,0,"2 0.04009447362892528 1"
2,4,0,"2 0.044007919848065354 1"
0,5,0,"2 0.037893977222513614 1"
1,5,5.754617501293531,"1 0.018327071710172893 1"
2,5,0,"2 0.029184736291113924 1"
0,6,0,"2 0.0293880102175062 1"
1,6,0,"2 0.039862093817070905 1"
2,6,0,"5 0.1363636663665274 0.7499999999999999 11 0.07536388282890917 0.2500000000000001"
0,7,0,"2 0.038931608458841596 1"
1,7,0,"2 0.0346446308442886 1"
2,7,0,"2 0.03039229907186571 1"
0,8,0,"2 0.041028049443293725 1"
1,8,0,"2 0.03419125830818346 1"
2,8,0,"2 0.029762358850432373 1"
0,9,0,"2 0.03160973707141862 1"
1,9,0,"2 0.03452619604690743 1"
2,9,0,"2 0.02661145256213567 1"
