technicianId,serviceId,distribution_offset,distribution
0,0,0,"3 0.10217182714342525 0.75 9 0.061963041925585764 0.25"
1,0,0,"2 0.032600970895014014 1"
2,0,0,"2 0.031057466145872546 1"
3,0,0,"2 0.029708373370878425 1"
4,0,0,"2 0.11554421098226317 0.75 8 0.060783373180580115 0.25"
5,0,0,"3 0.040837462888671454 1"
6,0,0,"2 0.0341877860980462 1"
7,0,0,"2 0.029253133473249256 1"
8,0,0,"2 0.035221568513510215 1"
9,0,0,"2 0.0333245900623045 1"
10,0,0,"2 0.03909164434351219 1"
11,0,0,"2 0.03893868734816174 1"
12,0,0,"2 0.03164349535841002 1"
13,0,0,"6 0.15149238317770417 0.7499999999999999 11 0.07775646914658275 0.2500000000000001"
14,0,0,"2 0.034746930167248426 1"
0,1,0,"3 0.03985467458460904 1"
1,1,0,"2 0.031776089197097346 1"
2,1,0,"2 0.03040025899408128 1"
3,1,0,"2 0.03164538899194449 1"
4,1,0,"2 0.029392358644944265 1"
5,1,0,"2 0.03699112717724759 1"
6,1,0,"2 0.03310302050516804 1"
7,1,0,"2 0.03088342815182932 1"
8,1,0,"2 0.030456539907673413 1"
9,1,0,"2 0.030396264473776895 1"
10,1,0,"2 0.03194276547271675 1"
11,1,0,"2 0.03642864082661471 1"
12,1,0,"6 0.15999142824794935 0.75 11 0.08238188725692097 0.25"
13,1,0,"2 0.026282787553392035 1"
14,1,0,"2 0.034169445846850686 1"
0,2,0,"2 0.044058910206888256 1"
1,2,0,"2 0.02954506925561827 1"
2,2,0,"2 0.035002535363649945 1"
3,2,0,"2 0.031364136367975935 1"
4,2,0,"2 0.032483358014328265 1"
5,2,0,"4 0.12520366011247866 0.7500000000000001 10 0.07580140011391137 0.2499999999999999"
6,2,0,"2 0.0301669148456134 1"
7,2,0,"2 0.03613513530220515 1"
8,2,0,"2 0.039079905472371605 1"
9,2,0,"2 0.03401653168805853 1"
10,2,0,"2 0.03283830300552596 1"
11,2,0,"2 0.03549097200569985 1"
12,2,0,"2 0.028782736897521786 1"
13,2,0,"2 0.03422048190215233 1"
14,2,0,"2 0.04628334127306132 1"
0,3,0,"6 0.1426726905567894 0.75 11 0.06900007039884089 0.25"
1,3,0,"2 0.02740799631261802 1"
2,3,0,"2 0.0308162640185244 1"
3,3,0,"2 0.03525375321887858 1"
