locationId,long,lat
209,-122.1955658,47.65214109
55,-122.1922688,47.61140813
108,-122.1402597,47.62042332
121,-122.1685518,47.684474
74,-122.2277345,47.58036472
59,-122.1399815,47.59026185
29,-122.1981381,47.60100714
37,-122.2038708,47.68742136
21,-122.1972921,47.6758474
32,-122.2179028,47.57389991
178,-122.1951011,47.60988299
160,-122.1881351,47.69168616
112,-122.2320338,47.59110591
143,-122.232013,47.59194943
60,-122.1991645,47.60723479
7,-122.1881056,47.6901617
90,-122.1163066,47.6887166
155,-122.1160152,47.6960773
162,-122.2163961,47.57545379
201,-122.2483291,47.5879648
148,-122.1153489,47.68983195
36,-122.2375672,47.57257025
10,-122.2011656,47.62275865
200,-122.1913154,47.6012633
93,-122.1757343,47.61243843
13,-122.190304,47.67262644
190,-122.2054826,47.68016703
133,-122.1416238,47.65252944
44,-122.1913391,47.65260523
137,-122.1785234,47.68747884
33,-122.1366664,47.58295096
114,-122.1850107,47.66261809
206,-122.1541076,47.60701033
171,-122.1682904,47.67726427
101,-122.1663569,47.67745435
177,-122.2132191,47.69285183
113,-122.2138713,47.57270963
163,-122.2019786,47.67142137
31,-122.1519711,47.61914019
130,-122.1640258,47.57896811
42,-122.1891338,47.68091921
38,-122.2006922,47.67992352
156,-122.1919004,47.67797977
153,-122.2127982,47.68672185
147,-122.1933204,47.66021498
28,-122.099696,47.66521775
126,-122.1085805,47.68649886
72,-122.227227,47.57044949
6,-122.1685663,47.66602171
41,-122.2444455,47.58520181
186,-122.1076772,47.68760768
154,-122.1917705,47.67783362
34,-122.1704725,47.6763975
203,-122.1804224,47.6667046
107,-122.1784615,47.6905107
105,-122.1787871,47.61998645
89,-122.2001191,47.67141516
150,-122.2079081,47.68063156
58,-122.1836834,47.66904533
142,-122.2051822,47.57482691
103,-122.0857861,47.65353783
91,-122.1336592,47.6573314
157,-122.2217363,47.57480113
166,-122.1451181,47.68196465
182,-122.1667914,47.61746038
192,-122.2171201,47.68777378
212,-122.1934362,47.6725077
64,-122.1876212,47.68600387
138,-122.1265206,47.68083649
15,-122.1087819,47.61773102
214,-122.1383686,47.59725768
98,-122.1874666,47.58247067
136,-122.222343,47.57694474
95,-122.1933165,47.60989225
77,-122.1209132,47.68489357
127,-122.1966983,47.60074158
43,-122.1309965,47.6534517
172,-122.199476,47.66548053
40,-122.1966115,47.674861
141,-122.1363622,47.59111525
88,-122.1678445,47.69119966
52,-122.1999912,47.68722035
76,-122.1144258,47.69053855
173,-122.1621589,47.5725
219,-122.1706628,47.66292393
45,-122.2021462,47.69118593
110,-122.1776066,47.61516468
0,-122.1510617,47.61506158
179,-122.1765124,47.66464734
210,-122.203275,47.64925494
225,-122.1850148,47.69125074
94,-122.1989418,47.6731112
224,-122.1452676,47.61440787
70,-122.1829698,47.67061592
111,-122.1455212,47.6445917
216,-122.2008886,47.62178345
109,-122.1464947,47.68212145
17,-122.1105537,47.68263334
46,-122.1739686,47.67755738
24,-122.1887249,47.68555184
83,-122.2069133,47.57991235
