locationId,long,lat
424,-122.3029161,47.60338396
462,-122.3099086,47.66764755
863,-122.1356765,47.60495837
731,-122.3220689,47.63918145
631,-122.3236597,47.6960706
705,-122.3083906,47.62369239
840,-122.2805017,47.67010039
722,-122.1092131,47.67584408
693,-122.3060121,47.69348118
714,-122.3630551,47.6439255
468,-122.3497805,47.63723645
293,-122.3077204,47.62816073
665,-122.3120092,47.6282345
593,-122.3085999,47.66671042
491,-122.3081559,47.57642573
126,-122.3625072,47.64691648
23,-122.1253189,47.61801644
167,-122.1891338,47.68091921
243,-122.3654562,47.68227238
37,-122.2107126,47.6837184
482,-122.3590773,47.69661842
428,-122.3404969,47.65161446
586,-122.29626,47.59251566
548,-122.3298751,47.67641595
854,-122.3185026,47.68730556
21,-122.2863901,47.59852931
357,-122.301848,47.59173433
178,-122.3211936,47.60563128
429,-122.3144775,47.66366435
0,-122.356436,47.63523858
458,-122.3099159,47.61084628
629,-122.3208572,47.63532993
764,-122.3569073,47.66084292
515,-122.2953207,47.68964379
964,-122.3513571,47.68372805
89,-122.2155908,47.69268421
651,-122.3015751,47.59163148
992,-122.2871276,47.68639253
42,-122.1881056,47.6901617
375,-122.1678445,47.69119966
321,-122.1127843,47.58859065
361,-122.1822792,47.66804704
411,-122.3627797,47.68104559
132,-122.3663306,47.68822061
245,-122.2657838,47.6726512
327,-122.2859286,47.6927929
304,-122.3409947,47.61282742
833,-122.3149921,47.67284592
377,-122.2538441,47.67181472
678,-122.2217363,47.57480113
585,-122.3194269,47.67023661
509,-122.3138208,47.5852287
555,-122.3155782,47.66330582
873,-122.2828525,47.67811555
84,-122.2038154,47.66187882
329,-122.3263058,47.65490487
646,-122.3035409,47.60299821
925,-122.2835777,47.68905441
758,-122.292908,47.60030505
584,-122.3328036,47.66886312
364,-122.2353665,47.57314976
688,-122.3030286,47.67235771
441,-122.3081692,47.59699562
654,-122.3138663,47.61236271
825,-122.1895516,47.6879503
990,-122.2933854,47.57286546
386,-122.3191291,47.66950508
782,-122.274048,47.67258277
80,-122.3634477,47.64791065
190,-122.3287299,47.66058145
328,-122.3138049,47.68400615
25,-122.3339631,47.66931015
650,-122.2079081,47.68063156
111,-122.1987586,47.68729208
342,-122.3219744,47.63858688
124,-122.3469086,47.65305042
968,-122.1292861,47.68011972
247,-122.1479893,47.61102619
981,-122.2942741,47.60594339
991,-122.3109609,47.64001068
117,-122.3122218,47.57218889
696,-122.3008106,47.59784015
294,-122.3035093,47.67452308
898,-122.3273433,47.6666392
647,-122.3170343,47.68653527
487,-122.3474386,47.63633962
769,-122.3315953,47.59515031
270,-122.3267737,47.5832734
169,-122.1309965,47.6534517
579,-122.3548723,47.65086234
880,-122.2666053,47.67186927
522,-122.2793066,47.69069207
456,-122.2868408,47.57763115
490,-122.3264974,47.61354618
460,-122.3258783,47.68386309
982,-122.3138041,47.61092312
841,-122.3285669,47.68359954
16,-122.2787156,47.63895836
144,-122.333685,47.5965465
28,-122.092537,47.6871472
752,-122.3313787,47.6901203
38,-122.2972674,47.60487842
735,-122.3681796,47.63644333
133,-122.3000982,47.62646047
882,-122.375756,47.68809298
290,-122.1879354,47.6741591
919,-122.2810383,47.57052247
305,-122.1144258,47.69053855
199,-122.3306996,47.67178196
266,-122.1277471,47.67755083
403,-122.314156,47.5756584
118,-122.1366664,47.58295096
116,-122.2179028,47.57389991
955,-122.278134,47.639796
835,-122.3775725,47.69174514
297,-122.3611032,47.69117836
660,-122.3162845,47.64658646
569,-122.361733,47.63519955
757,-122.2132191,47.69285183
638,-122.3757125,47.64040415
273,-122.1133788,47.68735248
408,-122.3541183,47.65447729
469,-122.1784615,47.6905107
667,-122.262511,47.6712912
700,-122.3134128,47.61657585
845,-122.2876297,47.66536679
625,-122.361112,47.68485155
718,-122.2447953,47.58164372
637,-122.3082835,47.62760155
659,-122.3725012,47.68738806
550,-122.3613193,47.68198244
159,-122.2927226,47.6146478
46,-122.3309028,47.65488625
502,-122.2138713,47.57270963
565,-122.2683173,47.68588356
784,-122.2719535,47.67233678
27,-122.3432214,47.66232108
78,-122.2903644,47.57487137
418,-122.1341344,47.58839207
711,-122.2895867,47.61423009
238,-122.1991645,47.60723479
534,-122.124623,47.69159311
141,-122.3641538,47.66736136
64,-122.3154812,47.68328815
581,-122.2995267,47.6329219
597,-122.3753946,47.65151693
283,-122.3476942,47.69580168
595,-122.3182909,47.68280322
251,-122.2876482,47.6650283
891,-122.329698,47.66226195
539,-122.290713,47.67985766
704,-122.2019786,47.67142137
75,-122.2802419,47.65894443
451,-122.2926519,47.58066414
521,-122.3335297,47.68335183
354,-122.283716,47.61279068
425,-122.3621212,47.69330936
334,-122.3278757,47.68557596
223,-122.1786196,47.66544401
324,-122.3646384,47.68492579
310,-122.2928287,47.58880867
161,-122.3576862,47.68089409
600,-122.3563264,47.66212615
228,-122.3416641,47.61673555
787,-122.0913471,47.67251283
33,-122.3215743,47.58967416
954,-122.2889954,47.69072122
924,-122.3476281,47.68208482
115,-122.3099189,47.61068635
302,-122.3324126,47.69094033
813,-122.3190792,47.66987209
409,-122.3589365,47.64829975
755,-122.3371993,47.66811242
537,-122.3142058,47.58976275
34,-122.3306365,47.6286355
474,-122.1402597,47.62042332
184,-122.3183433,47.62716899
155,-122.2971047,47.60738187
264,-122.330706,47.66227033
527,-122.281846,47.61267052
356,-122.2001276,47.68446079
276,-122.2740854,47.67437946
839,-122.3657698,47.66752963
325,-122.3085962,47.6453062
790,-122.3180019,47.60124315
868,-122.1757257,47.67264102
36,-122.3267989,47.65936215
921,-122.3429697,47.63832155
143,-122.3658032,47.63453913
613,-122.3138887,47.69242862
679,-122.1869236,47.68301204
129,-122.3105824,47.60070094
740,-122.357679,47.68531116
788,-122.3723841,47.66684943
404,-122.3246692,47.67799651
796,-122.306812,47.64142205
232,-122.3212255,47.65676008
690,-122.1881351,47.69168616
413,-122.2784768,47.69626966
274,-122.3046516,47.63891306
455,-122.1764849,47.69439082
