serviceId,locationId,start_time,end_time
0,829,06:30:00 AM,10:30:00 AM
1,926,09:15:00 AM,15:15:00 PM
2,195,07:45:00 AM,11:45:00 AM
3,116,10:00:00 AM,14:00:00 PM
4,264,09:45:00 AM,15:45:00 PM
5,836,11:45:00 AM,15:45:00 PM
6,769,12:00:00 PM,14:00:00 PM
7,346,10:30:00 AM,16:30:00 PM
8,8,08:30:00 AM,14:30:00 PM
9,791,09:30:00 AM,11:30:00 AM
10,835,11:15:00 AM,15:15:00 PM
11,609,10:30:00 AM,16:30:00 PM
12,443,06:45:00 AM,12:45:00 PM
13,637,10:00:00 AM,16:00:00 PM
14,877,10:45:00 AM,16:45:00 PM
15,97,08:15:00 AM,14:15:00 PM
16,954,07:15:00 AM,13:15:00 PM
17,337,08:45:00 AM,14:45:00 PM
18,7,07:15:00 AM,13:15:00 PM
19,166,07:15:00 AM,11:15:00 AM
20,487,07:45:00 AM,13:45:00 PM
21,51,09:30:00 AM,15:30:00 PM
22,335,11:15:00 AM,17:15:00 PM
23,119,12:45:00 PM,16:45:00 PM
24,670,08:30:00 AM,12:30:00 PM
25,802,08:00:00 AM,14:00:00 PM
26,790,09:15:00 AM,13:15:00 PM
27,436,12:00:00 PM,14:00:00 PM
28,566,11:15:00 AM,13:15:00 PM
29,106,13:00:00 PM,17:00:00 PM
30,732,10:00:00 AM,16:00:00 PM
31,505,11:15:00 AM,15:15:00 PM
32,765,09:45:00 AM,13:45:00 PM
33,563,08:15:00 AM,14:15:00 PM
34,78,06:30:00 AM,10:30:00 AM
35,760,06:45:00 AM,12:45:00 PM
36,969,07:45:00 AM,13:45:00 PM
37,355,08:00:00 AM,14:00:00 PM
38,968,11:15:00 AM,15:15:00 PM
39,576,09:00:00 AM,15:00:00 PM
40,272,08:30:00 AM,14:30:00 PM
41,54,07:15:00 AM,13:15:00 PM
42,104,06:30:00 AM,10:30:00 AM
43,917,10:15:00 AM,16:15:00 PM
44,447,12:15:00 PM,16:15:00 PM
45,674,08:15:00 AM,12:15:00 PM
46,797,15:15:00 PM,17:15:00 PM
47,879,09:45:00 AM,13:45:00 PM
48,170,08:30:00 AM,14:30:00 PM
49,764,10:45:00 AM,16:45:00 PM
50,99,11:00:00 AM,17:00:00 PM
51,767,09:45:00 AM,13:45:00 PM
52,183,11:00:00 AM,17:00:00 PM
53,808,10:30:00 AM,12:30:00 PM
54,834,09:00:00 AM,15:00:00 PM
55,579,11:00:00 AM,15:00:00 PM
56,227,07:00:00 AM,13:00:00 PM
57,654,06:30:00 AM,10:30:00 AM
58,893,09:15:00 AM,13:15:00 PM
59,367,09:30:00 AM,13:30:00 PM
60,274,09:30:00 AM,15:30:00 PM
61,306,07:15:00 AM,13:15:00 PM
62,149,08:30:00 AM,14:30:00 PM
63,423,12:15:00 PM,14:15:00 PM
64,295,11:00:00 AM,15:00:00 PM
65,510,10:45:00 AM,14:45:00 PM
66,103,08:45:00 AM,14:45:00 PM
67,506,11:45:00 AM,13:45:00 PM
68,112,06:15:00 AM,10:15:00 AM
69,138,12:30:00 PM,16:30:00 PM
70,142,08:45:00 AM,14:45:00 PM
71,816,08:30:00 AM,10:30:00 AM
72,595,10:45:00 AM,12:45:00 PM
73,519,08:45:00 AM,14:45:00 PM
74,608,08:45:00 AM,14:45:00 PM
75,137,08:15:00 AM,14:15:00 PM
76,155,09:30:00 AM,15:30:00 PM
77,541,07:15:00 AM,13:15:00 PM
78,731,09:00:00 AM,13:00:00 PM
79,896,12:00:00 PM,16:00:00 PM
80,293,10:00:00 AM,14:00:00 PM
81,781,08:15:00 AM,12:15:00 PM
82,102,10:15:00 AM,16:15:00 PM
83,321,07:00:00 AM,13:00:00 PM
84,862,09:45:00 AM,15:45:00 PM
85,513,08:30:00 AM,14:30:00 PM
86,318,08:45:00 AM,14:45:00 PM
87,316,08:30:00 AM,14:30:00 PM
88,169,09:15:00 AM,15:15:00 PM
89,987,11:00:00 AM,17:00:00 PM
90,184,10:15:00 AM,16:15:00 PM
91,297,10:00:00 AM,14:00:00 PM
92,604,15:15:00 PM,17:15:00 PM
93,223,10:45:00 AM,16:45:00 PM
94,131,07:00:00 AM,13:00:00 PM
95,191,06:45:00 AM,12:45:00 PM
96,157,07:15:00 AM,11:15:00 AM
97,988,10:45:00 AM,14:45:00 PM
98,876,12:00:00 PM,16:00:00 PM
99,632,09:45:00 AM,15:45:00 PM
100,391,10:00:00 AM,16:00:00 PM
101,419,07:45:00 AM,13:45:00 PM
102,440,09:15:00 AM,13:15:00 PM
103,536,07:30:00 AM,13:30:00 PM
104,607,07:00:00 AM,09:00:00 AM
105,612,08:15:00 AM,14:15:00 PM
106,372,10:15:00 AM,16:15:00 PM
107,840,08:00:00 AM,12:00:00 PM
108,880,07:00:00 AM,13:00:00 PM
109,979,12:30:00 PM,14:30:00 PM
110,538,07:45:00 AM,13:45:00 PM
111,428,08:00:00 AM,14:00:00 PM
112,392,15:15:00 PM,17:15:00 PM
113,265,08:15:00 AM,14:15:00 PM
114,544,09:30:00 AM,15:30:00 PM
115,459,07:00:00 AM,09:00:00 AM
116,621,07:15:00 AM,13:15:00 PM
117,37,11:45:00 AM,13:45:00 PM
118,577,08:30:00 AM,12:30:00 PM
119,518,09:00:00 AM,15:00:00 PM
120,698,10:15:00 AM,16:15:00 PM
121,357,10:00:00 AM,14:00:00 PM
122,849,09:15:00 AM,15:15:00 PM
123,86,09:45:00 AM,11:45:00 AM
124,450,06:30:00 AM,12:30:00 PM
125,861,11:45:00 AM,15:45:00 PM
126,47,10:00:00 AM,16:00:00 PM
127,20,06:45:00 AM,12:45:00 PM
128,232,10:15:00 AM,16:15:00 PM
129,686,10:15:00 AM,12:15:00 PM
130,622,10:30:00 AM,12:30:00 PM
131,598,07:30:00 AM,13:30:00 PM
132,818,10:00:00 AM,16:00:00 PM
133,9,10:00:00 AM,12:00:00 PM
134,546,09:30:00 AM,13:30:00 PM
135,468,11:15:00 AM,15:15:00 PM
136,374,08:45:00 AM,14:45:00 PM
137,478,07:45:00 AM,11:45:00 AM
138,504,08:45:00 AM,14:45:00 PM
139,718,13:15:00 PM,17:15:00 PM
140,991,08:30:00 AM,12:30:00 PM
141,687,08:00:00 AM,14:00:00 PM
142,325,08:45:00 AM,14:45:00 PM
143,83,06:45:00 AM,10:45:00 AM
144,273,07:45:00 AM,13:45:00 PM
145,16,07:30:00 AM,11:30:00 AM
146,539,08:00:00 AM,14:00:00 PM
147,542,10:45:00 AM,16:45:00 PM
148,652,12:15:00 PM,16:15:00 PM
149,229,08:15:00 AM,10:15:00 AM
150,279,07:00:00 AM,11:00:00 AM
151,324,14:15:00 PM,16:15:00 PM
152,860,09:45:00 AM,13:45:00 PM
153,653,12:45:00 PM,16:45:00 PM
154,958,06:15:00 AM,10:15:00 AM
155,811,08:45:00 AM,14:45:00 PM
156,889,11:15:00 AM,17:15:00 PM
157,560,10:00:00 AM,16:00:00 PM
158,59,11:15:00 AM,17:15:00 PM
159,174,12:30:00 PM,16:30:00 PM
160,101,07:30:00 AM,13:30:00 PM
161,56,10:00:00 AM,14:00:00 PM
162,270,10:15:00 AM,16:15:00 PM
163,96,07:15:00 AM,13:15:00 PM
164,462,13:15:00 PM,17:15:00 PM
165,19,10:15:00 AM,16:15:00 PM
166,234,06:30:00 AM,12:30:00 PM
167,109,13:00:00 PM,17:00:00 PM
168,57,10:45:00 AM,16:45:00 PM
169,517,08:00:00 AM,12:00:00 PM
170,150,11:45:00 AM,15:45:00 PM
171,895,08:30:00 AM,14:30:00 PM
172,537,09:30:00 AM,15:30:00 PM
173,855,09:15:00 AM,15:15:00 PM
174,717,11:00:00 AM,17:00:00 PM
175,962,09:00:00 AM,13:00:00 PM
176,955,06:15:00 AM,12:15:00 PM
177,88,08:30:00 AM,10:30:00 AM
178,548,11:00:00 AM,17:00:00 PM
179,924,12:45:00 PM,14:45:00 PM
180,276,11:00:00 AM,13:00:00 PM
181,193,08:00:00 AM,10:00:00 AM
182,721,09:00:00 AM,15:00:00 PM
183,839,09:00:00 AM,15:00:00 PM
184,397,07:45:00 AM,13:45:00 PM
185,951,12:00:00 PM,16:00:00 PM
186,983,09:45:00 AM,15:45:00 PM
187,254,06:30:00 AM,12:30:00 PM
188,599,11:15:00 AM,15:15:00 PM
189,858,11:45:00 AM,13:45:00 PM
190,570,10:45:00 AM,12:45:00 PM
191,693,09:30:00 AM,13:30:00 PM
192,344,07:45:00 AM,11:45:00 AM
193,260,12:45:00 PM,14:45:00 PM
194,278,08:00:00 AM,14:00:00 PM
195,405,09:00:00 AM,11:00:00 AM
196,336,09:30:00 AM,13:30:00 PM
197,394,09:45:00 AM,15:45:00 PM
198,118,11:00:00 AM,17:00:00 PM
199,85,10:15:00 AM,12:15:00 PM
