serviceId,locationId,start_time,end_time
0,953,10:15:00 AM,12:15:00 PM
1,690,13:30:00 PM,15:30:00 PM
2,375,13:00:00 PM,15:00:00 PM
3,438,13:00:00 PM,17:00:00 PM
4,445,12:00:00 PM,14:00:00 PM
5,833,12:30:00 PM,14:30:00 PM
6,485,11:00:00 AM,15:00:00 PM
7,237,09:45:00 AM,11:45:00 AM
8,76,12:00:00 PM,14:00:00 PM
9,426,10:30:00 AM,16:30:00 PM
10,950,12:00:00 PM,14:00:00 PM
11,155,10:15:00 AM,12:15:00 PM
12,251,10:45:00 AM,14:45:00 PM
13,516,15:15:00 PM,17:15:00 PM
14,703,10:30:00 AM,14:30:00 PM
15,909,10:15:00 AM,14:15:00 PM
16,95,09:30:00 AM,15:30:00 PM
17,700,12:15:00 PM,16:15:00 PM
18,55,09:30:00 AM,11:30:00 AM
19,91,09:45:00 AM,11:45:00 AM
