technicianId,serviceId,distribution_offset,distribution
0,0,37.39509739459341,"1 0.03193582171935292 1"
1,0,0,"5 0.0676796711165706 1"
2,0,0,"2 0.030396012908159603 1"
3,0,0,"3 0.0465967720208904 1"
4,0,0,"2 0.029988608811618276 1"
5,0,0,"13 0.2859204072665197 0.75 15 0.12267207580067616 0.25"
6,0,0,"4 0.06356641633471406 1"
7,0,0,"3 0.04097503222806311 1"
8,0,0,"2 0.034991522598214655 1"
9,0,0,"2 0.03804950977782573 1"
10,0,0,"3 0.05089130463235517 1"
11,0,0,"3 0.0501341673740449 1"
12,0,0,"4 0.06418122932442591 1"
13,0,0,"5 0.06102955973374873 1"
14,0,0,"3 0.04892182587108213 1"
15,0,0,"2 0.03417567951522256 1"
16,0,0,"2 0.03794903332298125 1"
17,0,0,"5 0.07245843006782306 1"
18,0,0,"3 0.04682311703532733 1"
19,0,0,"10 0.2240353830412654 0.7499999999999999 13 0.09771180881328863 0.2500000000000001"
20,0,0,"3 0.04433573768686665 1"
21,0,0,"3 0.043903213902478096 1"
22,0,68.22036341906788,"0 0 0"
23,0,0,"3 0.046923492894582086 1"
24,0,0,"9 0.22231297323988913 0.75 13 0.10513228260259856 0.25"
25,0,0,"3 0.04643225073739953 1"
26,0,0,"2 0.03203457735611513 1"
27,0,0,"2 0.03525347533178607 1"
28,0,0,"4 0.06581028298969405 1"
29,0,0,"4 0.06619009228056728 1"
30,0,0,"2 0.03052595968688203 1"
31,0,0,"3 0.050587765904763146 1"
32,0,0,"2 0.03799131628480387 1"
33,0,0,"2 0.03644659453580551 1"
34,0,0,"4 0.055914773015067976 1"
35,0,0,"3 0.04603232879280253 1"
36,0,0,"3 0.049096786512779086 1"
37,0,0,"2 0.03315632300995299 1"
38,0,0,"2 0.03146282438232662 1"
39,0,0,"2 0.02860459143664034 1"
40,0,0,"4 0.059834436486650905 1"
41,0,0,"6 0.08159966761867887 1"
42,0,0,"6 0.07927215165608761 1"
43,0,0,"4 0.05309088060343779 1"
44,0,0,"18 0.3636509164959837 0.75 17 0.14754061441305244 0.25"
45,0,0,"4 0.049713520186758835 1"
46,0,0,"2 0.04084674542334467 1"
47,0,0,"4 0.05093973343382067 1"
48,0,0,"3 0.047834115659577035 1"
49,0,27.84456238955609,"1 0.025225065672427587 1"
50,0,0,"2 0.03355811133176723 1"
51,0,0,"5 0.06917691202327941 1"
52,0,0,"5 0.07307568057338933 1"
53,0,0,"6 0.17036109036191804 0.7499999999999999 11 0.08977701868985594 0.2500000000000001"
54,0,0,"3 0.04708257428097256 1"
0,1,0,"2 0.03240731990329618 1"
1,1,0,"4 0.06410231892261269 1"
2,1,0,"4 0.07020718691807765 1"
3,1,0,"2 0.041576885469503 1"
4,1,0,"3 0.04888082546204633 1"
5,1,0,"2 0.0329238272693525 1"
6,1,0,"2 0.03904254430940686 1"
7,1,0,"2 0.03378892706890961 1"
8,1,0,"2 0.04264269377242842 1"
9,1,0,"8 0.19385016591365478 0.75 13 0.10024318226883099 0.25"
10,1,0,"2 0.03201928042601277 1"
11,1,0,"2 0.03791923644532142 1"
12,1,0,"2 0.036231238928592965 1"
13,1,0,"3 0.05211714077008047 1"
14,1,0,"3 0.050145828784797085 1"
15,1,0,"3 0.045677834305783725 1"
16,1,0,"2 0.04179723067463669 1"
17,1,0,"2 0.04489959631132694 1"
18,1,0,"3 0.04395689403690785 1"
19,1,0,"3 0.045255395225611 1"
20,1,0,"2 0.039355036287686745 1"
21,1,0,"2 0.03446283244050845 1"
22,1,0,"2 0.03733703829166558 1"
23,1,0,"2 0.042321489399834024 1"
24,1,0,"2 0.03316293622608254 1"
25,1,0,"3 0.051494749092665305 1"
26,1,0,"2 0.0365141614164512 1"
27,1,0,"3 0.05274261046636604 1"
28,1,0,"2 0.039240263732877166 1"
29,1,0,"3 0.04306149184076769 1"
30,1,0,"2 0.04060745089840224 1"
31,1,0,"2 0.04277850850629408 1"
32,1,0,"3 0.04794015900981198 1"
33,1,0,"5 0.06725795828716942 1"
34,1,0,"2 0.03680671780617295 1"
35,1,0,"2 0.039262811926013705 1"
36,1,0,"2 0.04708298309177808 1"
37,1,15.835181410985733,"1 0.02730531404715321 1"
38,1,0,"3 0.053949707301239644 1"
39,1,0,"2 0.045957179163564905 1"
40,1,0,"4 0.060961258091492124 1"
41,1,0,"2 0.03364846863889116 1"
42,1,0,"3 0.04078254789104672 1"
43,1,0,"2 0.031545634019029385 1"
44,1,0,"3 0.052899447991017236 1"
45,1,0,"2 0.03868297235662259 1"
46,1,0,"2 0.03967951389053997 1"
47,1,0,"3 0.05383284817214884 1"
48,1,0,"2 0.041293515769627476 1"
49,1,0,"3 0.044967911298208416 1"
50,1,0,"2 0.045721658635277565 1"
51,1,0,"3 0.048504519066326385 1"
52,1,0,"2 0.03605627331153222 1"
53,1,0,"2 0.03851318111001978 1"
54,1,0,"4 0.05840262505366752 1"
0,2,0,"4 0.05490365897768973 1"
1,2,0,"3 0.05139724542344925 1"
2,2,0,"2 0.04174740397287775 1"
3,2,0,"2 0.038133683618240835 1"
4,2,0,"11 0.2594159227120521 0.75 14 0.11968549566183584 0.25"
5,2,29.65675139867973,"1 0.02900091508138992 1"
6,2,0,"3 0.045515001557817444 1"
7,2,0,"4 0.06325007596414682 1"
8,2,0,"2 0.034939832318758246 1"
9,2,0,"2 0.037609798564033674 1"
10,2,0,"8 0.20028843264043703 0.75 12 0.09473300897565766 0.25"
11,2,0,"3 0.05520022270197328 1"
12,2,0,"2 0.03282590710018906 1"
13,2,0,"17 0.3280231200036679 0.75 17 0.13506539539139695 0.25"
14,2,0,"4 0.0642516441587675 1"
15,2,0,"3 0.042181226057474375 1"
16,2,0,"10 0.2392340649586001 0.75 13 0.10484105285171852 0.25"
17,2,47.91252759823278,"1 0.03168181175265561 1"
18,2,0,"4 0.06230796022316153 1"
19,2,0,"16 0.3475130869506959 0.75 17 0.1537356300143902 0.25"
20,2,0,"3 0.051849863186179956 1"
21,2,0,"2 0.033283442798277794 1"
22,2,0,"2 0.029773212589336375 1"
23,2,0,"5 0.06819418278486927 1"
24,2,0,"4 0.05613960858893694 1"
25,2,0,"3 0.05632031149491765 1"
26,2,0,"3 0.04866857789518232 1"
27,2,0,"2 0.03606313505726072 1"
28,2,0,"3 0.044599694451554414 1"
29,2,0,"2 0.04988515903591283 1"
30,2,0,"3 0.04992487795203257 1"
31,2,0,"5 0.1539591534915834 0.75 11 0.09173798421255697 0.25"
32,2,0,"4 0.06379520426404964 1"
33,2,0,"2 0.042365198933457436 1"
34,2,0,"2 0.036342026004327815 1"
35,2,0,"4 0.06749587352415506 1"
36,2,0,"4 0.06695130301982904 1"
37,2,0,"4 0.05832511450545759 1"
38,2,0,"3 0.05342397305910884 1"
39,2,0,"2 0.04004998538354732 1"
40,2,0,"2 0.03381179288503781 1"
41,2,0,"2 0.035848247401913357 1"
42,2,0,"5 0.071358970274416 1"
43,2,0,"2 0.03506695092689411 1"
44,2,0,"2 0.040137495947658954 1"
45,2,0,"3 0.04268371409605195 1"
46,2,0,"2 0.044903103449677594 1"
47,2,19.5599919674277,"1 0.024468604673369757 1"
48,2,0,"2 0.031167213003790453 1"
49,2,0,"3 0.044533689149361434 1"
50,2,0,"3 0.04725067089821526 1"
51,2,0,"6 0.18368818686769275 0.75 11 0.09663204526198141 0.25"
52,2,0,"2 0.03103273651656679 1"
53,2,0,"5 0.0737546960938942 1"
54,2,0,"3 0.045761139103028536 1"
0,3,0,"2 0.03507495885118956 1"
1,3,0,"2 0.03552297052515495 1"
2,3,0,"2 0.0337357159308342 1"
3,3,0,"2 0.0319620210056869 1"
4,3,0,"2 0.03308913067782435 1"
5,3,0,"2 0.02955918295990554 1"
6,3,0,"4 0.06254727815263997 1"
7,3,0,"4 0.05503099552785165 1"
8,3,0,"3 0.040757966061754414 1"
9,3,0,"3 0.04363479568554303 1"
10,3,0,"4 0.0613333783223657 1"
11,3,0,"5 0.0687022990259789 1"
12,3,0,"4 0.0621359716280238 1"
13,3,0,"2 0.03749479156858745 1"
14,3,0,"2 0.03466921104327561 1"
15,3,0,"4 0.05128547969794331 1"
16,3,0,"16 0.293581281280998 0.75 16 0.1164566291525881 0.25"
17,3,0,"3 0.05197854893036051 1"
18,3,0,"5 0.07099194997549238 1"
19,3,0,"2 0.03360441574845642 1"
20,3,0,"5 0.06499441319834041 1"
21,3,0,"4 0.05926289508414773 1"
22,3,0,"6 0.07816030356491623 1"
23,3,0,"4 0.06387630150003801 1"
24,3,0,"2 0.032780306910580634 1"
25,3,0,"3 0.04846859039087627 1"
26,3,0,"6 0.0833382289970698 1"
27,3,0,"2 0.03691699460167931 1"
28,3,0,"2 0.035992645033311954 1"
29,3,0,"2 0.03293436282818427 1"
30,3,0,"2 0.030065270341320154 1"
31,3,0,"5 0.06723873982925295 1"
32,3,0,"4 0.06547469092030549 1"
33,3,0,"5 0.07283215960341079 1"
34,3,0,"2 0.033368596198522844 1"
35,3,0,"5 0.07195621877710161 1"
