technicianId,serviceId,distribution_offset,distribution
0,0,0,"10 0.21725235711000354 0.7500000000000001 13 0.09624107313920507 0.2499999999999999"
1,0,0,"2 0.03731279083366803 1"
2,0,0,"2 0.029316311515917556 1"
3,0,0,"12 0.296823022225799 0.75 14 0.12801157871496152 0.25"
4,0,0,"2 0.034804654797516564 1"
5,0,0,"2 0.03395739246440542 1"
6,0,0,"2 0.03861237305887938 1"
7,0,0,"3 0.05040153689092345 1"
8,0,0,"2 0.03579333275042128 1"
9,0,0,"3 0.04697471945226988 1"
10,0,0,"3 0.04869125040309046 1"
11,0,68.23113169009454,"0 0 0"
12,0,0,"2 0.03112427646031772 1"
13,0,65.54416101876342,"0 0 0"
14,0,0,"3 0.0403609797679651 1"
0,1,0,"3 0.04625369527549469 1"
1,1,0,"4 0.06076597307512188 1"
2,1,0,"5 0.06995488171884039 1"
3,1,0,"2 0.03967203755331131 1"
4,1,0,"4 0.1476213086898177 0.7500000000000001 10 0.09097466307806436 0.2499999999999999"
5,1,0,"3 0.043583286216791375 1"
6,1,0,"2 0.04278919916853726 1"
7,1,0,"10 0.2674275537018888 0.75 13 0.12040173162059542 0.25"
8,1,0,"7 0.20135636125352382 0.7500000000000001 12 0.10662930127343312 0.2499999999999999"
9,1,0,"3 0.06116202789772988 1"
10,1,0,"3 0.04768070240238168 1"
11,1,0,"4 0.06513216184263698 1"
12,1,0,"7 0.19876181989123173 0.7499999999999999 12 0.10314364810583725 0.2500000000000001"
13,1,0,"2 0.031505761247305794 1"
14,1,0,"2 0.041875869540738596 1"
0,2,0,"3 0.047241584239154734 1"
1,2,19.105467646206307,"1 0.02916977273447857 1"
2,2,0,"14 0.2650354956262152 0.7499999999999999 15 0.10744996127673839 0.2500000000000001"
3,2,0,"11 0.2953545666623204 0.75 15 0.15204994589392518 0.25"
4,2,0,"3 0.0482667569806854 1"
5,2,0,"2 0.03727193524884324 1"
6,2,0,"2 0.045274850519140465 1"
