serviceId,locationId,start_time,end_time
0,904,10:45:00 AM,16:45:00 PM
1,270,08:45:00 AM,14:45:00 PM
2,516,11:30:00 AM,13:30:00 PM
3,152,11:30:00 AM,15:30:00 PM
4,189,10:15:00 AM,16:15:00 PM
5,386,06:45:00 AM,12:45:00 PM
6,566,15:00:00 PM,17:00:00 PM
7,755,08:15:00 AM,14:15:00 PM
8,790,08:00:00 AM,14:00:00 PM
9,196,08:15:00 AM,12:15:00 PM
10,75,12:15:00 PM,16:15:00 PM
11,645,13:45:00 PM,15:45:00 PM
12,407,09:15:00 AM,15:15:00 PM
13,842,09:45:00 AM,15:45:00 PM
14,610,08:45:00 AM,14:45:00 PM
15,170,07:30:00 AM,11:30:00 AM
16,903,07:00:00 AM,13:00:00 PM
17,937,07:30:00 AM,13:30:00 PM
18,102,08:30:00 AM,14:30:00 PM
19,704,11:30:00 AM,13:30:00 PM
