technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.03278926390001229 1"
1,0,0,"2 0.03510741608007224 1"
2,0,0,"2 0.03431882715402229 1"
3,0,0,"2 0.034518456844891125 1"
4,0,0,"2 0.029451110854176912 1"
5,0,0,"2 0.03528942551799147 1"
6,0,0,"2 0.033800434728138706 1"
7,0,0,"2 0.028648155446665744 1"
8,0,0,"5 0.14071386842280156 0.75 11 0.08088033103373869 0.25"
9,0,0,"2 0.02621965515611226 1"
10,0,0,"2 0.03490250043260035 1"
11,0,0,"2 0.029949130147314033 1"
12,0,0,"2 0.035523286046385175 1"
13,0,0,"2 0.03103222181950392 1"
14,0,0,"2 0.02946935626009987 1"
0,1,0,"3 0.03723731535846807 1"
1,1,0,"4 0.12684113627202967 0.7500000000000001 10 0.07445961664225327 0.2499999999999999"
2,1,0,"2 0.035108105314180675 1"
3,1,29.759390103176123,"1 0.022089463501010535 1"
4,1,0,"2 0.03401690656046426 1"
5,1,0,"2 0.034422576168762 1"
6,1,0,"2 0.03694910746760181 1"
7,1,0,"2 0.03306045180835126 1"
8,1,0,"2 0.025533876249571746 1"
9,1,0,"11 0.2235682905808241 0.75 14 0.0990814430680089 0.25"
10,1,0,"2 0.027489012013136898 1"
11,1,0,"2 0.03509306784277205 1"
12,1,0,"2 0.028302926990945863 1"
13,1,0,"2 0.02868961671374009 1"
14,1,0,"2 0.02757273437897533 1"
0,2,0,"2 0.030203747533648153 1"
1,2,0,"2 0.029685661005301865 1"
2,2,0,"2 0.0271527371245731 1"
3,2,0,"6 0.17088438875107098 0.7499999999999999 11 0.08510059342057584 0.2500000000000001"
4,2,0,"2 0.033271169596321364 1"
5,2,0,"2 0.037151902038944404 1"
6,2,0,"2 0.028387044586498926 1"
7,2,0,"2 0.030994219160080924 1"
8,2,0,"2 0.03960770584096877 1"
9,2,12.058536942022634,"1 0.01827069671114256 1"
10,2,0,"2 0.09669303357205457 0.75 8 0.05796077305581728 0.25"
11,2,0,"2 0.030360229785866284 1"
12,2,0,"2 0.02962074384043269 1"
13,2,0,"2 0.03232036567196801 1"
14,2,0,"2 0.0386935053142343 1"
0,3,0,"2 0.03353145922922229 1"
1,3,0,"2 0.040109578572524125 1"
2,3,0,"2 0.044696590002884326 1"
3,3,6.0223374066763995,"1 0.018935184541408863 1"
4,3,0,"2 0.0336014554417489 1"
5,3,0,"2 0.033242098364449246 1"
6,3,0,"2 0.04008428604861409 1"
7,3,0,"8 0.18968124066433145 0.75 12 0.08887395103647691 0.25"
8,3,0,"2 0.03250881501264252 1"
9,3,0,"2 0.02979423041824112 1"
10,3,0,"2 0.08232118870911213 0.75 9 0.06735151307134107 0.25"
11,3,67.18676708851633,"0 0 0"
12,3,0,"2 0.03112496044586401 1"
13,3,0,"2 0.0310318396647874 1"
14,3,0,"2 0.034148441803388024 1"
0,4,0,"2 0.04977698386573426 1"
1,4,0,"2 0.03249223060805505 1"
2,4,0,"2 0.028133070512716185 1"
3,4,27.571717321273688,"1 0.021523304392543335 1"
4,4,0,"3 0.03798033204993394 1"
5,4,0,"2 0.02982477032603881 1"
6,4,0,"2 0.03240217204689366 1"
7,4,0,"2 0.02975017976084745 1"
8,4,0,"2 0.03292510189614886 1"
9,4,0,"2 0.029741380493958584 1"
10,4,0,"2 0.026625080696622876 1"
11,4,0,"2 0.03186797926327227 1"
12,4,0,"2 0.0294770435992218 1"
13,4,0,"2 0.04142736663627148 1"
14,4,0,"2 0.042506192034656054 1"
0,5,0,"2 0.028048391658089648 1"
1,5,0,"2 0.027500512295523884 1"
2,5,0,"2 0.034972959954672166 1"
