serviceId,locationId,start_time,end_time
0,141,08:45:00 AM,12:45:00 PM
1,161,10:30:00 AM,16:30:00 PM
2,128,07:00:00 AM,09:00:00 AM
3,222,09:30:00 AM,13:30:00 PM
4,43,06:45:00 AM,12:45:00 PM
5,108,08:30:00 AM,14:30:00 PM
6,42,11:15:00 AM,13:15:00 PM
7,223,15:00:00 PM,17:00:00 PM
8,94,06:00:00 AM,08:00:00 AM
9,111,09:45:00 AM,11:45:00 AM
10,130,11:30:00 AM,13:30:00 PM
11,13,09:15:00 AM,13:15:00 PM
12,49,08:15:00 AM,12:15:00 PM
13,72,08:15:00 AM,10:15:00 AM
14,35,07:00:00 AM,09:00:00 AM
15,66,10:15:00 AM,12:15:00 PM
16,123,08:00:00 AM,10:00:00 AM
17,3,10:45:00 AM,16:45:00 PM
18,14,09:15:00 AM,13:15:00 PM
19,115,07:15:00 AM,11:15:00 AM
20,142,07:30:00 AM,09:30:00 AM
21,162,09:45:00 AM,15:45:00 PM
22,57,09:00:00 AM,11:00:00 AM
23,158,08:15:00 AM,12:15:00 PM
24,170,13:15:00 PM,15:15:00 PM
25,2,09:45:00 AM,11:45:00 AM
26,190,12:30:00 PM,16:30:00 PM
27,211,11:45:00 AM,15:45:00 PM
28,184,07:15:00 AM,11:15:00 AM
29,78,08:00:00 AM,14:00:00 PM
30,54,11:30:00 AM,15:30:00 PM
31,27,09:30:00 AM,11:30:00 AM
32,165,15:15:00 PM,17:15:00 PM
33,23,09:45:00 AM,15:45:00 PM
34,175,15:15:00 PM,17:15:00 PM
35,188,09:30:00 AM,11:30:00 AM
36,65,11:30:00 AM,13:30:00 PM
37,90,08:30:00 AM,10:30:00 AM
38,166,09:30:00 AM,11:30:00 AM
39,19,09:30:00 AM,13:30:00 PM
40,107,12:30:00 PM,16:30:00 PM
41,187,10:15:00 AM,16:15:00 PM
42,82,08:45:00 AM,14:45:00 PM
43,154,13:30:00 PM,15:30:00 PM
44,202,07:15:00 AM,13:15:00 PM
45,171,13:00:00 PM,17:00:00 PM
46,163,13:45:00 PM,15:45:00 PM
47,92,13:15:00 PM,17:15:00 PM
48,58,15:15:00 PM,17:15:00 PM
49,61,07:30:00 AM,11:30:00 AM
50,11,09:45:00 AM,11:45:00 AM
51,18,09:00:00 AM,15:00:00 PM
52,134,08:15:00 AM,10:15:00 AM
53,68,09:00:00 AM,15:00:00 PM
54,5,11:00:00 AM,13:00:00 PM
55,172,10:45:00 AM,12:45:00 PM
56,26,08:00:00 AM,10:00:00 AM
57,71,09:00:00 AM,13:00:00 PM
58,224,08:30:00 AM,12:30:00 PM
59,133,14:00:00 PM,16:00:00 PM
60,60,08:45:00 AM,10:45:00 AM
61,198,09:45:00 AM,11:45:00 AM
62,59,13:15:00 PM,15:15:00 PM
63,96,06:30:00 AM,08:30:00 AM
64,100,07:30:00 AM,13:30:00 PM
65,179,06:45:00 AM,08:45:00 AM
66,116,08:45:00 AM,12:45:00 PM
67,55,13:30:00 PM,15:30:00 PM
68,112,10:30:00 AM,12:30:00 PM
69,195,09:30:00 AM,13:30:00 PM
70,81,09:45:00 AM,11:45:00 AM
71,207,11:15:00 AM,13:15:00 PM
72,180,10:15:00 AM,16:15:00 PM
73,89,13:00:00 PM,15:00:00 PM
74,69,10:30:00 AM,12:30:00 PM
75,21,11:45:00 AM,15:45:00 PM
76,98,14:45:00 PM,16:45:00 PM
77,219,09:15:00 AM,13:15:00 PM
78,62,07:00:00 AM,13:00:00 PM
79,156,10:15:00 AM,12:15:00 PM
80,12,07:15:00 AM,09:15:00 AM
81,106,09:45:00 AM,15:45:00 PM
82,70,07:00:00 AM,09:00:00 AM
83,193,13:45:00 PM,15:45:00 PM
84,77,15:00:00 PM,17:00:00 PM
85,191,12:30:00 PM,16:30:00 PM
86,86,08:30:00 AM,14:30:00 PM
87,135,07:15:00 AM,13:15:00 PM
88,186,10:30:00 AM,16:30:00 PM
89,97,11:15:00 AM,17:15:00 PM
90,153,08:30:00 AM,14:30:00 PM
91,167,08:30:00 AM,14:30:00 PM
92,129,06:45:00 AM,12:45:00 PM
93,209,12:00:00 PM,16:00:00 PM
94,87,10:00:00 AM,14:00:00 PM
95,146,09:15:00 AM,13:15:00 PM
96,214,07:30:00 AM,13:30:00 PM
97,45,12:00:00 PM,16:00:00 PM
98,218,10:15:00 AM,12:15:00 PM
99,120,10:00:00 AM,16:00:00 PM
100,220,08:15:00 AM,12:15:00 PM
101,63,11:00:00 AM,13:00:00 PM
