serviceId,locationId,start_time,end_time
0,39,08:15:00 AM,14:15:00 PM
1,90,11:15:00 AM,15:15:00 PM
2,61,08:15:00 AM,14:15:00 PM
3,119,14:15:00 PM,16:15:00 PM
4,102,09:45:00 AM,15:45:00 PM
5,127,07:30:00 AM,11:30:00 AM
6,113,10:00:00 AM,16:00:00 PM
7,45,08:00:00 AM,14:00:00 PM
8,34,11:30:00 AM,15:30:00 PM
9,46,11:30:00 AM,13:30:00 PM
10,53,09:15:00 AM,11:15:00 AM
11,19,07:45:00 AM,13:45:00 PM
12,129,09:45:00 AM,13:45:00 PM
13,200,09:00:00 AM,15:00:00 PM
14,171,06:45:00 AM,10:45:00 AM
15,177,07:15:00 AM,11:15:00 AM
16,143,06:30:00 AM,10:30:00 AM
17,3,08:30:00 AM,12:30:00 PM
18,181,09:45:00 AM,13:45:00 PM
19,65,07:30:00 AM,13:30:00 PM
