technicianId,serviceId,distribution_offset,distribution
0,0,0,"5 0.0717183213124141 1"
1,0,0,"2 0.036207088063132456 1"
2,0,0,"3 0.05295276187086287 1"
3,0,0,"2 0.03404105097201139 1"
4,0,0,"4 0.057997605548001895 1"
5,0,0,"2 0.03340631378348189 1"
6,0,0,"3 0.04547752707934783 1"
7,0,0,"3 0.0547233439465063 1"
8,0,0,"2 0.033974658622890515 1"
9,0,0,"2 0.03913008449618438 1"
10,0,0,"2 0.04570205235514158 1"
11,0,0,"2 0.03387060244286848 1"
12,0,0,"8 0.20423441584819343 0.75 13 0.10626298599697313 0.25"
13,0,0,"2 0.03583776082605531 1"
14,0,0,"3 0.04849475557857328 1"
15,0,0,"2 0.039119818726892214 1"
16,0,0,"4 0.06094339838914632 1"
17,0,0,"6 0.1929784254177925 0.75 12 0.11574135068617951 0.25"
18,0,0,"3 0.050175797002313435 1"
19,0,0,"2 0.03936049972460088 1"
20,0,0,"3 0.043125383875510306 1"
21,0,0,"2 0.03518319190693965 1"
22,0,0,"2 0.03716652062230422 1"
23,0,0,"3 0.04838743470581064 1"
24,0,0,"2 0.03336564794794299 1"
25,0,0,"3 0.05033196556109374 1"
26,0,0,"2 0.041600580153312874 1"
27,0,0,"2 0.043644424714391346 1"
28,0,0,"2 0.039205261536328875 1"
29,0,0,"2 0.03518172358899039 1"
30,0,0,"7 0.18937119804437658 0.7499999999999999 12 0.09989047765299189 0.2500000000000001"
31,0,0,"2 0.03886243376516918 1"
32,0,0,"11 0.2427878695996794 0.75 14 0.10778698244146293 0.25"
33,0,0,"2 0.03484244544302296 1"
34,0,0,"2 0.0412226777393963 1"
35,0,0,"8 0.23737437862600388 0.7499999999999999 13 0.12794384372639028 0.2500000000000001"
36,0,0,"3 0.050562080606181614 1"
37,0,0,"2 0.03783472668649852 1"
38,0,0,"2 0.039347223037391646 1"
39,0,0,"2 0.036475318248705084 1"
40,0,0,"2 0.03783682433605183 1"
41,0,0,"13 0.3033253526279195 0.75 15 0.13534979022608123 0.25"
42,0,0,"3 0.03830445928307592 1"
43,0,0,"2 0.03827250526575634 1"
44,0,0,"2 0.035413578872974694 1"
45,0,0,"4 0.06107309232758845 1"
46,0,0,"2 0.033967946096104255 1"
47,0,0,"22 0.40802793808732196 0.75 19 0.15800545944755948 0.25"
48,0,0,"2 0.038967004104639186 1"
49,0,0,"2 0.036199910817322344 1"
50,0,0,"3 0.056913537826246086 1"
51,0,0,"2 0.03469083986785938 1"
52,0,0,"2 0.03288489288943481 1"
53,0,0,"4 0.06588298069069434 1"
54,0,0,"2 0.03382911093200059 1"
