technicianId,serviceId,distribution_offset,distribution
0,0,61.59028614105196,"0 0 0"
1,0,69.38711093631863,"0 0 0"
2,0,54.67767475267685,"0 0 0"
3,0,72.67617538442732,"0 0 0"
4,0,61.34806761682565,"0 0 0"
5,0,68.80849587283056,"0 0 0"
6,0,66.79366628566677,"0 0 0"
7,0,49.884853697169106,"0 0 0"
8,0,24.372461638836455,"1 0.025632689067628223 1"
9,0,73.5822008613474,"0 0 0"
10,0,19.34190142565449,"1 0.02643737688340425 1"
11,0,43.780634470733034,"0 0 0"
0,1,66.25101795564615,"0 0 0"
1,1,47.17330499051888,"0 0 0"
2,1,33.24626510459555,"1 0.032149049357836454 1"
3,1,0,"2 0.03231119486992277 1"
4,1,49.98163753653951,"0 0 0"
5,1,34.37141783396616,"1 0.026329108958408377 1"
6,1,18.88289663013917,"1 0.02639302314939995 1"
7,1,0,"3 0.05017980731861955 1"
8,1,62.03142204957507,"0 0 0"
9,1,71.54642072932671,"0 0 0"
10,1,72.09778587342984,"0 0 0"
11,1,0,"2 0.03560646191817078 1"
0,2,0,"3 0.05300784860760178 1"
1,2,71.63028047697438,"0 0 0"
2,2,55.20195189747225,"0 0 0"
3,2,61.044431071944565,"0 0 0"
4,2,43.94131257437136,"0 0 0"
5,2,60.40021441164501,"0 0 0"
6,2,51.86752618368854,"0 0 0"
7,2,55.293170105425325,"0 0 0"
8,2,18.69302182723107,"1 0.025340509795936227 1"
9,2,0,"3 0.057640782463058315 1"
10,2,25.795951856143784,"1 0.03128340378200436 1"
11,2,20.84512796280208,"1 0.02873245922036649 1"
0,3,50.57141578999626,"0 0 0"
1,3,0,"2 0.03813419719799924 1"
2,3,46.0116941513701,"0 0 0"
3,3,55.434047425476265,"0 0 0"
4,3,43.3672404825364,"0 0 0"
5,3,30.472227893359005,"1 0.033017839729510286 1"
6,3,20.696646166341942,"1 0.024068837180415307 1"
7,3,41.02884033104628,"0 0 0"
8,3,0,"2 0.03606920231187652 1"
9,3,44.91365396385812,"0 0 0"
10,3,48.3114146888647,"0 0 0"
11,3,51.52859628548316,"0 0 0"
0,4,63.49920039929937,"0 0 0"
1,4,0,"2 0.04102957821437082 1"
2,4,67.76408307375739,"0 0 0"
3,4,37.7958122268426,"1 0.03330220496527464 1"
4,4,23.876530762333616,"1 0.03076387620452815 1"
5,4,61.40768595632265,"0 0 0"
6,4,70.94507781741498,"0 0 0"
7,4,27.782684306866216,"1 0.032063796731317665 1"
8,4,54.52857566241547,"0 0 0"
9,4,0,"4 0.06372644477009766 1"
10,4,62.44756826925135,"0 0 0"
11,4,53.4709964534853,"0 0 0"
0,5,51.61000342056211,"0 0 0"
1,5,59.94976723248655,"0 0 0"
2,5,48.045143909008004,"0 0 0"
3,5,54.72762338457247,"0 0 0"
4,5,58.43484981634289,"0 0 0"
5,5,1.8916754848207447,"1 0.025240316406601734 1"
6,5,53.99611188377353,"0 0 0"
7,5,73.00599526351907,"0 0 0"
8,5,52.804524052783634,"0 0 0"
9,5,0,"4 0.0621487839814996 1"
10,5,66.02312008660824,"0 0 0"
11,5,57.36572216643284,"0 0 0"
0,6,37.90295364156076,"0 0 0"
1,6,0,"4 0.06486512138944865 1"
2,6,62.82575926403368,"0 0 0"
3,6,0,"2 0.038351146387672154 1"
4,6,63.21184920942145,"0 0 0"
5,6,51.14617974838965,"0 0 0"
6,6,50.66223537069239,"0 0 0"
7,6,52.41497159427156,"0 0 0"
8,6,59.600622133291694,"0 0 0"
9,6,54.67672364514075,"0 0 0"
10,6,0,"3 0.05474065259346761 1"
11,6,61.186213213147234,"0 0 0"
0,7,0,"2 0.035261699873066286 1"
1,7,63.36788983260682,"0 0 0"
2,7,61.577581797895654,"0 0 0"
3,7,57.71287225399419,"0 0 0"
4,7,63.2691317555447,"0 0 0"
5,7,0,"2 0.03489137087369998 1"
6,7,71.12604796847333,"0 0 0"
7,7,59.67706279884606,"0 0 0"
8,7,69.56836177200246,"0 0 0"
9,7,8.528333952683383,"1 0.02518192767594873 1"
10,7,30.39332331833704,"1 0.025460700290445518 1"
11,7,0,"3 0.03993642663670256 1"
0,8,0,"3 0.04748032991610163 1"
1,8,65.75474824599544,"0 0 0"
2,8,16.855317951112028,"1 0.029815888768913307 1"
3,8,74.20053386212265,"0 0 0"
4,8,66.02196225226291,"0 0 0"
5,8,0,"4 0.06041805881821137 1"
6,8,19.264028269099896,"1 0.025478344130884456 1"
7,8,55.424700016578576,"0 0 0"
8,8,83.46504323012117,"0 0 0"
9,8,61.17218132306893,"0 0 0"
10,8,37.6727025581618,"1 0.033020703770710404 1"
11,8,0,"2 0.04188622893130622 1"
0,9,67.46489413119245,"0 0 0"
1,9,56.76227077223753,"0 0 0"
2,9,74.99179100197186,"0 0 0"
3,9,0,"3 0.05002557787691978 1"
4,9,69.99844603054981,"0 0 0"
5,9,67.61217548927753,"0 0 0"
6,9,0,"4 0.06105679629384228 1"
7,9,0,"4 0.0610435770594081 1"
8,9,66.88971010419566,"0 0 0"
9,9,67.16096892940695,"0 0 0"
10,9,69.80915481405077,"0 0 0"
11,9,58.56040437209607,"0 0 0"
0,10,56.12625297237595,"0 0 0"
1,10,25.69211772815602,"1 0.03146231764919165 1"
2,10,63.29870668165842,"0 0 0"
3,10,0,"2 0.031638320492496284 1"
4,10,40.17269696930087,"0 0 0"
5,10,60.248920618937625,"0 0 0"
6,10,59.28624606884567,"0 0 0"
7,10,54.98848914991804,"0 0 0"
8,10,15.158834105663104,"1 0.023992680554275194 1"
9,10,0,"2 0.03969368372774508 1"
10,10,24.532020603432052,"0 0 0"
11,10,46.279628413338855,"0 0 0"
0,11,66.50768122686195,"0 0 0"
1,11,58.44544563762201,"0 0 0"
2,11,56.78457147101217,"0 0 0"
3,11,58.890005894000126,"0 0 0"
4,11,60.348933719087995,"0 0 0"
5,11,65.58456537880821,"0 0 0"
6,11,70.8138616555829,"0 0 0"
7,11,16.51351926853514,"1 0.026814805960113212 1"
