technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.031914395388501826 1"
1,0,0,"7 0.1641502916500508 0.7499999999999999 12 0.07976448328663911 0.2500000000000001"
2,0,0,"2 0.03415190438495295 1"
3,0,0,"2 0.03534740607195311 1"
4,0,0,"2 0.0307200993808858 1"
5,0,0,"2 0.030827933396692528 1"
6,0,0,"2 0.03458478354951268 1"
7,0,0,"2 0.032431357480447454 1"
8,0,0,"2 0.03018224828601112 1"
9,0,0,"2 0.04197677094899352 1"
10,0,0,"2 0.03902650820297786 1"
11,0,0,"2 0.029951011049907897 1"
12,0,0,"2 0.04388372553857806 1"
13,0,0,"2 0.029801389493454202 1"
14,0,0,"2 0.03340143339498426 1"
15,0,0,"2 0.02906300285710291 1"
16,0,0,"5 0.14271526193986525 0.7500000000000001 11 0.07938930513391479 0.2499999999999999"
17,0,0,"2 0.039044507619185716 1"
18,0,0,"3 0.0377909137795141 1"
19,0,0,"2 0.03597120802304363 1"
20,0,0,"2 0.04016565108106277 1"
21,0,0,"2 0.03650205321522278 1"
22,0,0,"4 0.12276443227193543 0.75 10 0.06977156838913295 0.25"
23,0,0,"2 0.035841874922686125 1"
24,0,0,"2 0.0280333885899661 1"
25,0,0,"2 0.034198531196518424 1"
26,0,0,"4 0.11544482413681856 0.7500000000000001 10 0.06921069904975191 0.2499999999999999"
27,0,0,"2 0.026912864486531886 1"
28,0,0,"2 0.030376945888220108 1"
29,0,0,"2 0.03385450875476231 1"
30,0,0,"2 0.028996899342845665 1"
31,0,0,"2 0.03254667852211711 1"
32,0,0,"2 0.02849488285590565 1"
33,0,0,"2 0.027456462947114756 1"
34,0,0,"2 0.03249053947985052 1"
35,0,0,"2 0.029876906965476593 1"
36,0,0,"2 0.03514589815377219 1"
37,0,0,"2 0.03749104482249792 1"
38,0,0,"2 0.034457256139842116 1"
39,0,0,"2 0.03722028139119565 1"
40,0,0,"2 0.04490397030664993 1"
41,0,0,"6 0.16790292693466663 0.75 11 0.08244186298661679 0.25"
42,0,0,"2 0.03521319567072573 1"
43,0,0,"2 0.03190926017299161 1"
44,0,0,"2 0.037337841960362064 1"
45,0,15.853112339401711,"1 0.018951510861072635 1"
46,0,0,"2 0.03653403759937063 1"
47,0,0,"2 0.028838159218136872 1"
48,0,0,"2 0.03143013778868012 1"
49,0,0,"2 0.03080565645785508 1"
50,0,0,"2 0.03360284673612992 1"
51,0,0,"2 0.03676720265105327 1"
52,0,0,"13 0.24503234198093995 0.75 14 0.09437240799732384 0.25"
53,0,0,"2 0.032126672557026344 1"
54,0,0,"2 0.03338426926595279 1"
0,1,15.024048643478828,"1 0.022069839323607437 1"
1,1,0,"2 0.027845270016981775 1"
2,1,5.161523395409141,"1 0.016818064025848588 1"
3,1,0,"2 0.029286024551724264 1"
4,1,0,"2 0.03288988556063415 1"
5,1,0,"2 0.02726768295350535 1"
6,1,0,"2 0.04040526597534253 1"
7,1,0,"2 0.026361477978510538 1"
8,1,0,"11 0.21265065206631112 0.75 13 0.08469711011079249 0.25"
9,1,0,"2 0.031906159071397135 1"
10,1,0,"6 0.15345904142438999 0.7499999999999999 11 0.07489673958215677 0.2500000000000001"
11,1,0,"2 0.031298671766049516 1"
12,1,0,"2 0.039339660867978014 1"
13,1,0,"2 0.02875997049789813 1"
14,1,0,"3 0.03869194757436082 1"
15,1,0,"2 0.03043355228714697 1"
16,1,0,"2 0.02920239538488223 1"
17,1,0,"2 0.0317736656880583 1"
18,1,0,"2 0.029802917061607103 1"
19,1,25.5186138294003,"1 0.02011499095043755 1"
20,1,0,"2 0.030379158591305248 1"
21,1,0,"2 0.03743636098202653 1"
22,1,0,"2 0.03032582652113983 1"
23,1,0,"2 0.030867454338807172 1"
24,1,0,"2 0.03706455512764575 1"
25,1,0,"2 0.03123160947120985 1"
26,1,0,"2 0.02771364790959267 1"
27,1,0,"2 0.0361441942561005 1"
28,1,0,"2 0.027374135717875205 1"
29,1,0,"2 0.029758433226814793 1"
30,1,0,"2 0.030230871346846797 1"
31,1,0,"3 0.0386880822541815 1"
32,1,0,"8 0.19400280429146224 0.75 12 0.09119395171246535 0.25"
33,1,0,"2 0.029723133728860398 1"
34,1,0,"5 0.14775391635033894 0.75 11 0.08275263251401259 0.25"
35,1,0,"2 0.026317458238935873 1"
36,1,8.678693145380983,"1 0.017177480390507024 1"
37,1,0,"2 0.03772256420128372 1"
38,1,0,"2 0.035570164332471475 1"
39,1,0,"2 0.029880919474932096 1"
40,1,0,"2 0.03795470637760811 1"
41,1,0,"2 0.03222796057864499 1"
42,1,0,"2 0.0273002195189984 1"
43,1,0,"2 0.03159829138081975 1"
44,1,0,"2 0.026151419864219923 1"
45,1,0,"2 0.03141620554567656 1"
46,1,0,"2 0.03584397389180365 1"
47,1,0,"2 0.033291073139846535 1"
48,1,0,"2 0.03644941630085887 1"
49,1,0,"2 0.0365983865579168 1"
50,1,27.95672752947562,"1 0.020542405025971277 1"
51,1,0,"2 0.02751753301970057 1"
52,1,0,"2 0.028639602034488933 1"
53,1,0,"2 0.026782262790157576 1"
54,1,0,"2 0.032151671822788844 1"
0,2,0,"3 0.10728692337201962 0.75 9 0.06463587048192845 0.25"
1,2,0,"2 0.0336602496045795 1"
2,2,0,"2 0.038130043947810235 1"
3,2,0,"2 0.03156991004963926 1"
4,2,0,"4 0.12559268717946884 0.75 10 0.07172733560436019 0.25"
5,2,0,"2 0.03855567627088387 1"
6,2,0,"5 0.1440379399648866 0.7499999999999999 11 0.08219217816259611 0.2500000000000001"
7,2,0,"9 0.17421237991418598 0.75 12 0.07104999385497902 0.25"
8,2,14.321707166127212,"1 0.02204730563448963 1"
9,2,0,"2 0.0339363682588959 1"
10,2,0,"11 0.20630329696990135 0.7500000000000001 13 0.0819698552734373 0.2499999999999999"
11,2,0,"2 0.0429864315853316 1"
