technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.02844475368122663 1"
1,0,4.821190426475745,"1 0.021810317678615722 1"
2,0,0,"11 0.2160759413804183 0.7500000000000001 14 0.09375692660588994 0.2499999999999999"
3,0,0,"2 0.027421488339232726 1"
4,0,0,"2 0.03271464185760357 1"
5,0,0,"2 0.030833244924639854 1"
6,0,0,"2 0.03688468075435475 1"
7,0,0,"2 0.035133964408455634 1"
8,0,0,"2 0.0354355103535182 1"
9,0,0,"2 0.03419532207578734 1"
10,0,0,"2 0.0318461657019175 1"
11,0,0,"2 0.036409811649588605 1"
12,0,0,"2 0.037118995237505406 1"
13,0,0,"6 0.14040569825981322 0.7500000000000001 11 0.0709083675305078 0.2499999999999999"
14,0,0,"2 0.03511235972101288 1"
15,0,-6.411904080236198,"1 0.01732659908502104 1"
16,0,0,"2 0.03323710422025922 1"
17,0,0,"2 0.031521092383096846 1"
18,0,0,"2 0.036083284313720175 1"
19,0,0,"2 0.029116646496110066 1"
20,0,0,"2 0.04003444386690669 1"
21,0,0,"2 0.03372997675068877 1"
22,0,0,"6 0.15689248006077422 0.75 11 0.08040040580708076 0.25"
23,0,0,"2 0.03260173396254153 1"
24,0,0,"2 0.037597733284549927 1"
25,0,0,"2 0.031612253556410695 1"
26,0,0,"3 0.10814379975005174 0.7500000000000001 10 0.07890549372347423 0.2499999999999999"
27,0,6.518528891784882,"1 0.01996395930458072 1"
28,0,0,"2 0.04068201654329662 1"
29,0,0,"2 0.03432417341923771 1"
30,0,0,"2 0.040252468653298804 1"
31,0,0,"2 0.03307819772571215 1"
32,0,0,"2 0.03584280906936603 1"
33,0,0,"2 0.03429204654711291 1"
34,0,0,"2 0.030515133368082883 1"
35,0,0,"2 0.041094971491616034 1"
36,0,0,"2 0.03980304261517946 1"
37,0,0,"2 0.033504353778774934 1"
38,0,0,"2 0.03292036269793466 1"
39,0,0,"2 0.03715876780457952 1"
40,0,0,"2 0.03418498078576334 1"
41,0,0,"2 0.02826447087631479 1"
42,0,0,"2 0.03680848629191627 1"
43,0,0,"2 0.02966137550497717 1"
44,0,0,"2 0.03129556509061793 1"
45,0,0,"2 0.03372481666260104 1"
46,0,0,"4 0.1240180169539842 0.7500000000000001 10 0.06908269680979229 0.2499999999999999"
47,0,0,"2 0.03461840929859184 1"
48,0,0,"2 0.0363429498058001 1"
49,0,0,"2 0.04873571290348134 1"
50,0,0,"2 0.04163632905946737 1"
51,0,0,"2 0.03045244088836854 1"
52,0,0,"3 0.03849200411393137 1"
53,0,0,"4 0.1385922442190308 0.75 10 0.08070097602906935 0.25"
54,0,0,"6 0.15965110456867243 0.75 12 0.09134626286454645 0.25"
0,1,0,"2 0.03249288122708378 1"
1,1,0,"2 0.033698623023957826 1"
2,1,0,"2 0.03798417733444596 1"
3,1,0,"2 0.038086772639739884 1"
4,1,0,"2 0.10716335276387184 0.75 8 0.07130927009140392 0.25"
5,1,0,"2 0.03167084264187795 1"
6,1,0,"2 0.039492775425668515 1"
7,1,0,"2 0.02941401288311559 1"
8,1,0,"2 0.036596370622269864 1"
9,1,0,"2 0.04666997723552981 1"
10,1,0,"2 0.03176144264338945 1"
11,1,0,"2 0.03454588579567488 1"
12,1,0,"2 0.03866400484472851 1"
13,1,0,"2 0.046450544235685884 1"
14,1,0,"2 0.17070797106781654 0.7499999999999999 7 0.05625201640982935 0.2500000000000001"
15,1,0,"2 0.03302827070305327 1"
16,1,0,"2 0.0483365351716495 1"
17,1,0,"2 0.028131418115036808 1"
18,1,0,"2 0.031154396413112764 1"
19,1,0,"2 0.02727504070694985 1"
20,1,0,"2 0.04876696591934461 1"
21,1,0,"2 0.0385595609935355 1"
22,1,50.52640947801403,"0 0 0"
23,1,0,"2 0.032873640571231356 1"
24,1,0,"2 0.03349787991986459 1"
25,1,0,"2 0.03742642478048057 1"
26,1,0,"2 0.04250490752139816 1"
27,1,0,"2 0.03980847453339111 1"
28,1,0,"2 0.03676830686709442 1"
29,1,0,"2 0.03543896495844313 1"
30,1,0,"2 0.03578034790776822 1"
31,1,0,"2 0.04580910758671964 1"
32,1,0,"2 0.05009267343076127 1"
33,1,0,"2 0.02998242519662243 1"
34,1,0,"2 0.04170813144385538 1"
35,1,0,"2 0.03455012960747137 1"
36,1,0,"2 0.039235040946257044 1"
37,1,0,"2 0.031015426430128494 1"
38,1,0,"2 0.04713563985768492 1"
39,1,0,"2 0.031092819916387605 1"
40,1,0,"2 0.028146068500544096 1"
41,1,0,"2 0.04727195555828025 1"
42,1,0,"2 0.03443605527090184 1"
43,1,0,"2 0.11028569850530245 0.7499999999999999 8 0.060241062129160354 0.2500000000000001"
44,1,0,"2 0.03685199522513503 1"
45,1,0,"2 0.03832528663116501 1"
46,1,0,"2 0.08202893194376094 0.75 9 0.06989699092252508 0.25"
47,1,0,"2 0.035499877032635414 1"
48,1,0,"2 0.04595834223376581 1"
49,1,0,"2 0.03359389173862956 1"
50,1,0,"6 0.15538874828002575 0.7499999999999999 11 0.08065532175089989 0.2500000000000001"
51,1,0,"3 0.11175903268956175 0.75 9 0.0645473491409023 0.25"
52,1,0,"2 0.033530990263512084 1"
53,1,0,"7 0.18286392449505462 0.75 12 0.09141179764498301 0.25"
54,1,0,"2 0.03978497745275377 1"
0,2,0,"2 0.03658067449898765 1"
1,2,0,"2 0.03169922828516002 1"
2,2,0,"2 0.031688154923108856 1"
3,2,0,"2 0.030162223807500006 1"
4,2,0,"2 0.04453051409135104 1"
5,2,0.19378497678016515,"1 0.017097196150649356 1"
6,2,0,"2 0.03426009213194401 1"
7,2,0,"2 0.028892292302275593 1"
8,2,0,"2 0.04066697442987974 1"
9,2,0,"2 0.030777705633225114 1"
10,2,0,"2 0.032812424351400256 1"
11,2,0,"2 0.03784357737573702 1"
12,2,0,"2 0.03817804722029544 1"
13,2,0,"2 0.03611452576590355 1"
14,2,0,"2 0.03934407490330529 1"
15,2,0,"2 0.030688450358112157 1"
16,2,0,"2 0.03579322404655023 1"
17,2,0,"2 0.03326715816984188 1"
18,2,0,"2 0.03377454924505538 1"
19,2,0,"2 0.030661981827567252 1"
20,2,0,"2 0.038464531284867626 1"
21,2,0,"2 0.03995117447592202 1"
22,2,0,"2 0.04110237906087878 1"
23,2,0,"2 0.03268318391893728 1"
24,2,0,"2 0.029830835633039995 1"
25,2,0,"2 0.03788293078858256 1"
26,2,0,"2 0.03519602833668012 1"
27,2,0,"2 0.030811140836417852 1"
28,2,0,"2 0.03555389573616288 1"
29,2,0,"2 0.030336579577605216 1"
30,2,0,"2 0.03596404789248223 1"
31,2,0,"2 0.10534914731617306 0.7499999999999999 8 0.06487881645977958 0.2500000000000001"
32,2,0,"2 0.03257775790788245 1"
33,2,0,"2 0.030927205928923843 1"
34,2,-1.4248833333821622,"1 0.016926229377114573 1"
35,2,0,"2 0.032886568465191786 1"
36,2,0,"2 0.03512880211078212 1"
37,2,0,"2 0.034171233797591086 1"
38,2,0,"2 0.03166660816577386 1"
39,2,0,"2 0.028558392654814486 1"
40,2,0,"2 0.03574565237455325 1"
41,2,0,"2 0.029953438386099842 1"
42,2,0,"2 0.02701910925746327 1"
43,2,0,"2 0.03548888125720884 1"
44,2,0,"6 0.163810537732551 0.75 11 0.07981697192494694 0.25"
45,2,0,"2 0.034824665250512095 1"
46,2,0,"2 0.03428312908886398 1"
47,2,0,"4 0.12082805099018584 0.7500000000000001 10 0.07198710078214839 0.2499999999999999"
48,2,0,"2 0.038500382054125364 1"
49,2,0,"2 0.03362865347747488 1"
50,2,0,"2 0.02709280383880194 1"
51,2,0,"2 0.03694497764382019 1"
52,2,0,"2 0.03804782787466701 1"
53,2,0,"2 0.03296372493908653 1"
54,2,0,"2 0.030594365890597868 1"
0,3,0,"4 0.13622104282322148 0.7500000000000001 10 0.07918368139403549 0.2499999999999999"
1,3,0,"2 0.02680359948864201 1"
2,3,0,"2 0.035105814997267164 1"
3,3,0,"4 0.11948186338133605 0.7500000000000001 10 0.06521781969415912 0.2499999999999999"
4,3,0,"2 0.0488894894617895 1"
5,3,0,"2 0.02881531650516012 1"
6,3,0,"2 0.03273522218616405 1"
7,3,0,"2 0.03163980258598999 1"
8,3,0,"2 0.029978130050917342 1"
9,3,0,"2 0.1462523279169286 0.75 8 0.06397088795845761 0.25"
10,3,-0.7934749988128544,"1 0.016896709101937687 1"
11,3,0,"2 0.03371547641642614 1"
