locationId,long,lat
729,-122.3469068,47.64983006
224,-122.2537129,47.67268715
556,-122.2772164,47.67075095
126,-122.313837,47.65063455
297,-122.3266977,47.59898519
539,-122.36849,47.67400677
544,-122.300679,47.62065402
656,-122.302292,47.68945089
4,-122.3357283,47.6545072
490,-122.3757125,47.64040415
115,-122.2971047,47.60738187
515,-122.2890117,47.57657695
617,-122.2766692,47.66208335
201,-122.2840513,47.68873104
130,-122.2705793,47.67815681
8,-122.2956118,47.6708782
488,-122.343268,47.68385227
454,-122.3182909,47.68280322
479,-122.3021693,47.62186977
256,-122.3757432,47.6496398
36,-122.2969074,47.59306735
129,-122.3180373,47.69535097
195,-122.3341685,47.67457587
540,-122.2525964,47.67249211
694,-122.329698,47.66226195
482,-122.2867249,47.61607327
643,-122.3579457,47.63786617
223,-122.3280892,47.63792551
707,-122.3518841,47.6860355
695,-122.2855646,47.68798972
638,-122.2838678,47.61803415
705,-122.3052237,47.69131073
277,-122.2733844,47.69511248
6,-122.296548,47.67595212
296,-122.3082883,47.62785538
572,-122.3068714,47.64203761
545,-122.3595135,47.56970519
592,-122.2937933,47.67683017
674,-122.3313371,47.68878409
502,-122.2803827,47.65701866
163,-122.286269,47.5719843
315,-122.3703619,47.64160539
217,-122.3026123,47.63103751
179,-122.3027207,47.63391979
629,-122.3076647,47.62792695
429,-122.2756436,47.68861008
624,-122.3190792,47.66987209
39,-122.3250319,47.63767874
609,-122.3615014,47.6405538
727,-122.3454373,47.6267334
320,-122.3196286,47.67168512
