technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.03155742270959888 1"
1,0,58.05424389963052,"0 0 0"
2,0,23.67288829675863,"1 0.028955872927941138 1"
3,0,62.70013977482051,"0 0 0"
4,0,53.012739790312445,"0 0 0"
5,0,19.463859949793886,"1 0.027358145774643267 1"
6,0,51.11038786685894,"0 0 0"
7,0,0,"2 0.03595952733483843 1"
8,0,62.847459470371746,"0 0 0"
9,0,63.61754035663714,"0 0 0"
0,1,65.37985167416522,"0 0 0"
1,1,63.96481477120842,"0 0 0"
2,1,54.95472766333107,"0 0 0"
3,1,0,"3 0.05713409881946003 1"
4,1,72.20063793289751,"0 0 0"
5,1,56.187281573274994,"0 0 0"
6,1,63.304902911673054,"0 0 0"
7,1,20.608893015177337,"1 0.024954884238993242 1"
8,1,0,"3 0.044201431482439366 1"
9,1,57.25517814519784,"0 0 0"
0,2,61.090218686501046,"0 0 0"
1,2,59.02864921979526,"0 0 0"
2,2,27.745220745343424,"1 0.029187293740414275 1"
3,2,0,"2 0.03792633670217108 1"
4,2,65.7761968832282,"0 0 0"
5,2,30.246272657800368,"1 0.02759416740142194 1"
6,2,62.96540678074336,"0 0 0"
7,2,59.12367093958044,"0 0 0"
8,2,60.95765752106161,"0 0 0"
9,2,55.47372764540396,"0 0 0"
0,3,69.64394977148832,"0 0 0"
1,3,18.571362830854525,"1 0.022413235991374743 1"
2,3,62.063908641428256,"0 0 0"
3,3,50.75878774736591,"0 0 0"
4,3,54.251253423556946,"0 0 0"
5,3,52.64664436979422,"0 0 0"
6,3,60.49140073088084,"0 0 0"
7,3,0,"5 0.07230070102196066 1"
8,3,61.264780597662195,"0 0 0"
9,3,0,"5 0.07179634935998706 1"
0,4,0,"2 0.03524144932699377 1"
1,4,66.64845668622385,"0 0 0"
2,4,42.249670633231986,"0 0 0"
3,4,0,"5 0.16750999200437722 0.75 11 0.09982614941367914 0.25"
4,4,71.69661548657027,"0 0 0"
5,4,43.74071921105317,"0 0 0"
6,4,63.67678677776628,"0 0 0"
7,4,25.581368749970203,"1 0.029931168219019068 1"
8,4,0,"2 0.042210870581024885 1"
9,4,63.88300153408284,"0 0 0"
0,5,52.85468220188291,"0 0 0"
1,5,58.86806523117387,"0 0 0"
2,5,63.270325705161945,"0 0 0"
3,5,66.44635920916647,"0 0 0"
4,5,57.13244010909159,"0 0 0"
5,5,0,"2 0.031692364742190955 1"
6,5,52.827395623494155,"0 0 0"
7,5,60.08622025396776,"0 0 0"
8,5,66.16096274478247,"0 0 0"
9,5,49.12392789687978,"0 0 0"
0,6,57.88519613909546,"0 0 0"
1,6,59.31839825214866,"0 0 0"
2,6,48.035184954137975,"0 0 0"
3,6,64.04575763396124,"0 0 0"
4,6,0,"2 0.032696194753682836 1"
5,6,19.102626657437376,"1 0.02749045111140148 1"
6,6,65.91080146483294,"0 0 0"
7,6,51.87185939701973,"0 0 0"
8,6,51.265310877268135,"0 0 0"
9,6,60.35669926594349,"0 0 0"
0,7,84.11823358419574,"0 0 0"
1,7,46.483286828539576,"0 0 0"
2,7,64.7479348542914,"0 0 0"
3,7,61.716461542944316,"0 0 0"
4,7,74.15853711072083,"0 0 0"
5,7,66.40485539514121,"0 0 0"
6,7,61.70620164667007,"0 0 0"
7,7,36.361658046375666,"1 0.029843155047330813 1"
8,7,62.13068564099981,"0 0 0"
9,7,0,"2 0.037253174316276144 1"
0,8,58.25652034865682,"0 0 0"
1,8,0,"2 0.035454416102725074 1"
2,8,63.08355255028305,"0 0 0"
3,8,62.96365361568736,"0 0 0"
4,8,66.46967526984938,"0 0 0"
5,8,23.946815790016032,"1 0.02980523544494146 1"
6,8,58.666638452964165,"0 0 0"
7,8,57.027076067443566,"0 0 0"
8,8,16.523789468341413,"1 0.02302014631517414 1"
9,8,0,"2 0.03337010543722174 1"
0,9,66.89669254700733,"0 0 0"
1,9,56.50312998502363,"0 0 0"
2,9,62.878067426138315,"0 0 0"
3,9,0,"2 0.03644408072838306 1"
4,9,49.06802506369117,"0 0 0"
5,9,53.978373387597046,"0 0 0"
6,9,54.217457685146506,"0 0 0"
7,9,0,"3 0.044905367330243876 1"
8,9,0,"3 0.0477413802820122 1"
9,9,54.1213327375099,"0 0 0"
0,10,75.05170839473435,"0 0 0"
1,10,62.89964610472066,"0 0 0"
2,10,0,"2 0.03424663303927221 1"
3,10,60.0147880444737,"0 0 0"
4,10,0,"2 0.039456638530150634 1"
5,10,85.38295868279707,"0 0 0"
6,10,67.52973467115977,"0 0 0"
7,10,0,"2 0.03210871704274416 1"
8,10,0,"2 0.03074751044168085 1"
9,10,59.24032772133779,"0 0 0"
0,11,0,"2 0.045589483754547286 1"
1,11,0,"3 0.051127375491255955 1"
2,11,54.36379047087002,"0 0 0"
3,11,64.14135052595276,"0 0 0"
4,11,0,"2 0.032745002491030496 1"
5,11,5.574482706489874,"1 0.027548264065088732 1"
6,11,71.23334549455637,"0 0 0"
7,11,53.37345999955602,"0 0 0"
8,11,52.02569528931791,"0 0 0"
9,11,0,"7 0.19361855064861716 0.7499999999999999 12 0.09713723955235173 0.2500000000000001"
0,12,62.38184288752392,"0 0 0"
1,12,54.57645769231842,"0 0 0"
2,12,49.529188368009315,"0 0 0"
3,12,65.57093527381299,"0 0 0"
4,12,43.28866407574857,"0 0 0"
5,12,50.19026684672155,"0 0 0"
6,12,60.72117883138466,"0 0 0"
7,12,45.368965844495406,"0 0 0"
8,12,51.69890080987774,"0 0 0"
9,12,60.40644006279483,"0 0 0"
0,13,20.97354549447204,"1 0.027624429594241405 1"
1,13,10.087560901158191,"1 0.030282175704694617 1"
2,13,51.504808342307484,"0 0 0"
3,13,45.40136836732065,"0 0 0"
4,13,63.62868280079565,"0 0 0"
5,13,53.05119262411391,"0 0 0"
6,13,66.57474684469466,"0 0 0"
7,13,43.12139995190117,"0 0 0"
8,13,48.25291169347974,"0 0 0"
9,13,0,"2 0.03382758512882889 1"
0,14,70.52610945222575,"0 0 0"
1,14,0,"2 0.04548775665462275 1"
2,14,52.67439294717722,"0 0 0"
3,14,54.08607789646489,"0 0 0"
4,14,50.111709062038614,"0 0 0"
5,14,67.74195364576859,"0 0 0"
6,14,0,"3 0.05409034745775829 1"
7,14,64.26355696585043,"0 0 0"
8,14,55.66993040277352,"0 0 0"
9,14,49.26197915207011,"0 0 0"
0,15,63.56216738333898,"0 0 0"
1,15,64.77422769349255,"0 0 0"
2,15,72.65682854900886,"0 0 0"
3,15,0,"3 0.04455541600621141 1"
4,15,67.16161431284338,"0 0 0"
5,15,60.41144174207494,"0 0 0"
6,15,60.05686824182998,"0 0 0"
7,15,57.5000790724614,"0 0 0"
8,15,73.19977982049119,"0 0 0"
9,15,61.14263447704269,"0 0 0"
0,16,67.2051405657165,"0 0 0"
1,16,70.36636835325348,"0 0 0"
2,16,59.34927846644859,"0 0 0"
3,16,62.45789714745739,"0 0 0"
4,16,59.99953824387822,"0 0 0"
5,16,44.27095018682009,"1 0.029927590983185783 1"
6,16,69.35750037933444,"0 0 0"
7,16,0,"3 0.047322044040332766 1"
8,16,24.809922646522487,"1 0.027815016494633076 1"
9,16,68.60915279147247,"0 0 0"
0,17,53.85049382442649,"0 0 0"
1,17,53.326321501196865,"0 0 0"
2,17,48.70998752898271,"0 0 0"
3,17,43.03364995463413,"0 0 0"
4,17,61.7156407032699,"0 0 0"
5,17,0,"4 0.06330447853979167 1"
6,17,63.026744583717566,"0 0 0"
7,17,0,"2 0.03653340214481389 1"
8,17,57.69996414531165,"0 0 0"
9,17,61.45554809308233,"0 0 0"
0,18,49.46674507343099,"0 0 0"
1,18,60.20214015970844,"0 0 0"
2,18,31.10469765329497,"1 0.029754641376527124 1"
3,18,68.03104223850787,"0 0 0"
4,18,17.669646257222446,"1 0.025675915373575414 1"
5,18,59.43141132281893,"0 0 0"
6,18,67.4430083041697,"0 0 0"
7,18,69.18432279323864,"0 0 0"
8,18,66.96154969447184,"0 0 0"
9,18,69.09640464626658,"0 0 0"
0,19,59.67887368478432,"0 0 0"
1,19,71.76630381534706,"0 0 0"
2,19,52.411352947624884,"0 0 0"
3,19,65.12862663889983,"0 0 0"
4,19,0,"2 0.03719600042829671 1"
5,19,62.372356930102164,"0 0 0"
6,19,59.3436922175513,"0 0 0"
7,19,57.95657581356376,"0 0 0"
8,19,75.60931717166916,"0 0 0"
9,19,24.670247491631226,"1 0.033275288253664444 1"
0,20,50.85439351632947,"0 0 0"
1,20,0,"2 0.040267221183847596 1"
2,20,58.37653629316204,"0 0 0"
3,20,58.49178089544618,"0 0 0"
4,20,62.305693433486745,"0 0 0"
5,20,18.547425932244394,"1 0.025691341489006002 1"
6,20,50.34179906561283,"0 0 0"
7,20,59.510888500269566,"0 0 0"
8,20,53.46899075174473,"0 0 0"
9,20,0,"12 0.31186108133631424 0.75 15 0.1481729587800185 0.25"
0,21,53.474653709584935,"0 0 0"
1,21,59.55698974447146,"0 0 0"
2,21,51.540665267740884,"0 0 0"
3,21,62.15777417221224,"0 0 0"
4,21,54.46016012029835,"0 0 0"
5,21,67.86320986687815,"0 0 0"
6,21,65.15246133393453,"0 0 0"
7,21,61.23017881230975,"0 0 0"
8,21,55.77948284474473,"0 0 0"
9,21,48.35866860065859,"0 0 0"
0,22,73.39617091219574,"0 0 0"
1,22,60.61446573770194,"0 0 0"
2,22,69.82532086218697,"0 0 0"
3,22,63.280150523830564,"0 0 0"
4,22,57.09244116456828,"0 0 0"
5,22,52.00411601253865,"0 0 0"
6,22,73.48689019673168,"0 0 0"
7,22,60.572064989343176,"0 0 0"
8,22,69.23120615061292,"0 0 0"
9,22,65.78495517583828,"0 0 0"
0,23,22.447315748912708,"1 0.02599357421889657 1"
1,23,81.20890882515656,"0 0 0"
2,23,60.87860151936483,"0 0 0"
3,23,73.25572343269519,"0 0 0"
4,23,67.79959530109147,"0 0 0"
5,23,15.142977112495451,"1 0.022505742150671953 1"
6,23,0,"6 0.08011893921107976 1"
7,23,76.54221672066834,"0 0 0"
8,23,56.41907863019458,"0 0 0"
9,23,0,"3 0.046363783091117224 1"
0,24,54.62709704004259,"0 0 0"
1,24,61.72584592120785,"0 0 0"
2,24,0,"3 0.051279824342030635 1"
3,24,15.710941018555296,"1 0.02678154013375778 1"
4,24,54.68530894513229,"0 0 0"
5,24,0,"3 0.04466322635756438 1"
6,24,69.6077876894997,"0 0 0"
7,24,73.1727967190988,"0 0 0"
8,24,79.36936224764499,"0 0 0"
9,24,0,"2 0.03731637115094184 1"
0,25,58.60664135598744,"0 0 0"
1,25,54.86839366843268,"0 0 0"
2,25,8.887961180152004,"1 0.028638382838483873 1"
