serviceId,locationId,start_time,end_time
0,694,10:00:00 AM,14:00:00 PM
1,568,06:45:00 AM,08:45:00 AM
2,32,11:30:00 AM,15:30:00 PM
3,688,06:30:00 AM,12:30:00 PM
4,426,14:45:00 PM,16:45:00 PM
5,3,11:15:00 AM,13:15:00 PM
6,123,07:00:00 AM,09:00:00 AM
7,260,10:45:00 AM,14:45:00 PM
8,592,08:15:00 AM,10:15:00 AM
9,254,11:30:00 AM,13:30:00 PM
10,574,06:45:00 AM,10:45:00 AM
11,201,13:15:00 PM,17:15:00 PM
12,506,07:15:00 AM,11:15:00 AM
13,177,11:00:00 AM,15:00:00 PM
14,71,09:30:00 AM,11:30:00 AM
15,536,07:00:00 AM,09:00:00 AM
16,34,12:15:00 PM,14:15:00 PM
17,716,06:45:00 AM,10:45:00 AM
18,635,07:45:00 AM,13:45:00 PM
19,452,12:45:00 PM,14:45:00 PM
20,566,06:30:00 AM,12:30:00 PM
21,372,11:45:00 AM,13:45:00 PM
22,723,10:00:00 AM,12:00:00 PM
23,303,09:30:00 AM,15:30:00 PM
24,290,06:45:00 AM,12:45:00 PM
25,752,15:00:00 PM,17:00:00 PM
26,68,08:00:00 AM,12:00:00 PM
27,1,06:45:00 AM,08:45:00 AM
28,337,10:45:00 AM,12:45:00 PM
29,231,08:00:00 AM,12:00:00 PM
30,104,14:00:00 PM,16:00:00 PM
31,617,08:45:00 AM,10:45:00 AM
32,620,07:45:00 AM,09:45:00 AM
33,609,10:15:00 AM,14:15:00 PM
34,343,08:00:00 AM,10:00:00 AM
35,532,14:45:00 PM,16:45:00 PM
36,340,13:00:00 PM,17:00:00 PM
37,95,10:30:00 AM,14:30:00 PM
38,308,09:45:00 AM,13:45:00 PM
39,57,14:45:00 PM,16:45:00 PM
40,499,07:00:00 AM,13:00:00 PM
41,610,09:00:00 AM,11:00:00 AM
42,215,10:00:00 AM,12:00:00 PM
43,113,11:15:00 AM,13:15:00 PM
44,298,10:15:00 AM,12:15:00 PM
45,0,09:00:00 AM,13:00:00 PM
46,92,09:45:00 AM,13:45:00 PM
47,420,07:30:00 AM,13:30:00 PM
48,573,11:00:00 AM,17:00:00 PM
49,111,07:30:00 AM,13:30:00 PM
