serviceId,locationId,start_time,end_time
0,890,10:45:00 AM,16:45:00 PM
1,311,07:30:00 AM,09:30:00 AM
2,723,10:30:00 AM,12:30:00 PM
3,616,10:15:00 AM,16:15:00 PM
4,460,07:00:00 AM,11:00:00 AM
5,103,11:00:00 AM,13:00:00 PM
6,347,09:30:00 AM,15:30:00 PM
7,618,12:45:00 PM,14:45:00 PM
8,580,11:15:00 AM,13:15:00 PM
9,541,07:15:00 AM,11:15:00 AM
10,203,11:30:00 AM,15:30:00 PM
11,287,12:15:00 PM,14:15:00 PM
12,706,07:30:00 AM,11:30:00 AM
13,160,07:45:00 AM,11:45:00 AM
14,79,07:15:00 AM,11:15:00 AM
15,265,08:00:00 AM,12:00:00 PM
16,189,09:30:00 AM,15:30:00 PM
17,335,12:45:00 PM,16:45:00 PM
18,408,06:00:00 AM,08:00:00 AM
19,656,06:30:00 AM,10:30:00 AM
