locationId,long,lat
10,-122.2011656,47.62275865
106,-122.1764849,47.69439082
92,-122.1705128,47.67442848
178,-122.1951011,47.60988299
42,-122.1891338,47.68091921
15,-122.1087819,47.61773102
151,-122.2006617,47.6241972
31,-122.1519711,47.61914019
149,-122.1707757,47.68398852
119,-122.2035634,47.66917493
139,-122.2205442,47.57597544
154,-122.1917705,47.67783362
1,-122.1253189,47.61801644
48,-122.1668984,47.61803956
148,-122.1153489,47.68983195
68,-122.1133788,47.68735248
169,-122.1239347,47.68677201
96,-122.1876515,47.65795482
196,-122.1859296,47.65947839
210,-122.203275,47.64925494
110,-122.1776066,47.61516468
39,-122.1977373,47.67258955
37,-122.2038708,47.68742136
128,-122.1477826,47.63837309
155,-122.1160152,47.6960773
205,-122.1967576,47.65171935
109,-122.1464947,47.68212145
214,-122.1383686,47.59725768
225,-122.1850148,47.69125074
166,-122.1451181,47.68196465
201,-122.2483291,47.5879648
212,-122.1934362,47.6725077
200,-122.1913154,47.6012633
189,-122.1895516,47.6879503
32,-122.2179028,47.57389991
218,-122.1930529,47.66489405
75,-122.1778397,47.67670664
30,-122.1987586,47.68729208
186,-122.1076772,47.68760768
70,-122.1829698,47.67061592
147,-122.1933204,47.66021498
181,-122.1019536,47.63007618
64,-122.1876212,47.68600387
3,-122.1758384,47.66333719
19,-122.14789,47.60774243
23,-122.2155908,47.69268421
17,-122.1105537,47.68263334
86,-122.1955902,47.68434515
164,-122.1107903,47.67385725
197,-122.1817872,47.67165667
51,-122.1145497,47.68142949
223,-122.202232,47.6597499
25,-122.1920272,47.67045662
142,-122.2051822,47.57482691
150,-122.2079081,47.68063156
192,-122.2171201,47.68777378
72,-122.227227,47.57044949
103,-122.0857861,47.65353783
161,-122.1573182,47.60155661
6,-122.1685663,47.66602171
133,-122.1416238,47.65252944
130,-122.1640258,47.57896811
102,-122.1941731,47.68507452
198,-122.1148468,47.69671091
220,-122.1983362,47.68327846
0,-122.1510617,47.61506158
132,-122.1774461,47.67727946
74,-122.2277345,47.58036472
125,-122.195234,47.62593713
170,-122.1092131,47.67584408
14,-122.1955316,47.67605735
135,-122.1715037,47.6923841
222,-122.1682817,47.66634091
57,-122.1668992,47.67399627
157,-122.2217363,47.57480113
36,-122.2375672,47.57257025
221,-122.1374583,47.66833509
213,-122.1926607,47.68292065
12,-122.1708931,47.5834546
60,-122.1991645,47.60723479
9,-122.1658693,47.67395827
115,-122.2013925,47.68183907
80,-122.2001276,47.68446079
124,-122.2152,47.57776218
63,-122.0800186,47.64956423
118,-122.1150781,47.67984829
146,-122.1783919,47.68827984
78,-122.1127843,47.58859065
160,-122.1881351,47.69168616
187,-122.1368478,47.61733147
22,-122.2038154,47.66187882
173,-122.1621589,47.5725
90,-122.1163066,47.6887166
176,-122.1139539,47.67560977
91,-122.1336592,47.6573314
98,-122.1874666,47.58247067
217,-122.1357119,47.60233506
206,-122.1541076,47.60701033
49,-122.1673512,47.61874951
113,-122.2138713,47.57270963
185,-122.2029916,47.6505445
