technicianId,serviceId,distribution_offset,distribution
0,0,31.774865593809963,"1 0.030182962103615922 1"
1,0,0,"8 0.21993974356967994 0.7500000000000001 12 0.10358747516183064 0.2499999999999999"
2,0,0,"2 0.0438349386568518 1"
3,0,0,"11 0.263969000401492 0.75 14 0.12178073060131604 0.25"
4,0,9.938549933615,"1 0.02594456283172046 1"
5,0,0,"11 0.26376485656379384 0.75 14 0.12150239593058236 0.25"
6,0,0,"5 0.06847521291220403 1"
7,0,0,"14 0.3302960427018684 0.7500000000000001 16 0.15048615243426933 0.2499999999999999"
8,0,0,"12 0.27739575028302726 0.75 14 0.11756328275753035 0.25"
9,0,0,"4 0.14904146252770598 0.7499999999999999 10 0.08687176872630589 0.2500000000000001"
0,1,0,"16 0.32830288319096007 0.75 16 0.13425941394116278 0.25"
1,1,0,"7 0.1897042426367069 0.75 12 0.10015319438477802 0.25"
2,1,0,"5 0.06850881186476485 1"
3,1,0,"17 0.34687882255552804 0.75 17 0.14476927036950576 0.25"
4,1,0,"14 0.3178683594939304 0.75 15 0.1329796221930448 0.25"
5,1,0,"12 0.31937188806257294 0.7500000000000001 15 0.15360691923627742 0.2499999999999999"
6,1,0,"11 0.28040950302228174 0.7499999999999999 14 0.1275904195443889 0.2500000000000001"
7,1,0,"4 0.06234535734415366 1"
8,1,0,"12 0.2944848717718107 0.7500000000000001 15 0.14045783848553553 0.2499999999999999"
9,1,0,"20 0.36549912443871146 0.7499999999999999 18 0.14224518105597836 0.2500000000000001"
0,2,0,"24 0.40975513887099163 0.7499999999999999 19 0.14768649693858876 0.2500000000000001"
1,2,0,"26 0.4513916299079417 0.75 21 0.17403081721713728 0.25"
2,2,0,"9 0.2090276825876534 0.7499999999999999 13 0.09876081571309481 0.2500000000000001"
3,2,0,"3 0.12874768231230377 0.75 9 0.08411306207931894 0.25"
4,2,20.794836592968437,"1 0.03116283662194367 1"
5,2,0,"14 0.31820862290473023 0.75 16 0.14371181799709917 0.25"
6,2,0,"23 0.39469631410465567 0.7499999999999999 19 0.1468760378089153 0.2500000000000001"
7,2,0,"12 0.2713051236356545 0.75 14 0.11706878392498865 0.25"
8,2,0,"8 0.20741337256328568 0.7500000000000001 12 0.09653216606609206 0.2499999999999999"
9,2,0,"7 0.1938971161843806 0.7499999999999999 12 0.09973384146920854 0.2500000000000001"
0,3,0,"7 0.19218751066793932 0.75 12 0.0988118368215776 0.25"
1,3,0,"2 0.040499492125108234 1"
2,3,0,"8 0.25991478773274185 0.7499999999999999 12 0.12777512461918072 0.2500000000000001"
3,3,0,"7 0.22609840060257197 0.75 12 0.12099336050171486 0.25"
4,3,0,"16 0.3399906044625573 0.75 17 0.14983923579007014 0.25"
5,3,0,"2 0.043574020438159874 1"
6,3,0,"16 0.2862444665605599 0.75 16 0.11371445087148646 0.25"
7,3,0,"11 0.28157275277035193 0.75 14 0.12971498290833586 0.25"
8,3,0,"10 0.2271096570167961 0.7499999999999999 13 0.09998554889317601 0.2500000000000001"
9,3,0,"2 0.03229160116381524 1"
0,4,0,"8 0.20124310676905355 0.7500000000000001 12 0.09349842007422433 0.2499999999999999"
1,4,0,"9 0.2421360346441469 0.75 13 0.12042985895592624 0.25"
2,4,0,"14 0.3023454302803127 0.75 16 0.13568573710243317 0.25"
3,4,0,"14 0.3111238506097129 0.75 16 0.14011989492601304 0.25"
4,4,0,"14 0.30425758222710536 0.75 16 0.13731696917843325 0.25"
5,4,0,"12 0.28307788247338345 0.75 14 0.1211721424546473 0.25"
6,4,0,"7 0.20023854995631374 0.75 12 0.10592281770703797 0.25"
7,4,28.354054346671496,"1 0.028706261886044214 1"
8,4,0,"24 0.42336136664186885 0.75 20 0.16361481825000154 0.25"
9,4,0,"12 0.24827936410047668 0.75 14 0.10515880914255586 0.25"
0,5,0,"5 0.07422849462244444 1"
1,5,0,"11 0.2781603659175721 0.7499999999999999 14 0.1270937445354603 0.2500000000000001"
2,5,0,"6 0.18410979894023338 0.75 11 0.09615742008707115 0.25"
3,5,0,"9 0.22493676789501416 0.7499999999999999 13 0.10731814057509831 0.2500000000000001"
4,5,0,"26 0.4375521026784426 0.7500000000000001 20 0.1584845259312044 0.2499999999999999"
5,5,0,"18 0.33913927519621545 0.75 17 0.13421974745693352 0.25"
6,5,0,"7 0.19094050293694068 0.7500000000000001 12 0.09767227693335778 0.2499999999999999"
7,5,0,"4 0.060644828980783126 1"
8,5,0,"19 0.38631409963483626 0.75 18 0.15887530552024243 0.25"
9,5,0,"4 0.13508596386632551 0.7499999999999999 10 0.08578718014747702 0.2500000000000001"
0,6,17.94506239797135,"1 0.024222463868842855 1"
1,6,0,"2 0.03477108039086755 1"
2,6,0,"2 0.04904102976498548 1"
3,6,24.34962752274425,"1 0.02653914845398182 1"
4,6,0,"6 0.19363586535479466 0.75 12 0.11563661878712111 0.25"
5,6,0,"10 0.23582605347041782 0.7499999999999999 14 0.11435243662768517 0.2500000000000001"
6,6,0,"6 0.07861494126797507 1"
7,6,0,"2 0.039433084139731296 1"
8,6,30.044832769013794,"1 0.030133143102357214 1"
9,6,22.07942100557657,"1 0.024923160369609274 1"
0,7,0,"6 0.1916497616834468 0.7499999999999999 12 0.11247986963960634 0.2500000000000001"
1,7,0,"3 0.04735239374094606 1"
2,7,0,"2 0.03238492555142893 1"
3,7,9.586943607920446,"1 0.022775925333695064 1"
4,7,0,"6 0.18540248325426892 0.7500000000000001 11 0.09573328626581597 0.2499999999999999"
5,7,21.326611102915287,"1 0.024704479465301677 1"
6,7,0,"11 0.24382343221982888 0.7500000000000001 14 0.11014383048921662 0.2499999999999999"
7,7,0,"7 0.1809521817095012 0.7499999999999999 12 0.09410136177038869 0.2500000000000001"
8,7,22.42387763384611,"1 0.024467004764608752 1"
9,7,17.586465133834686,"1 0.022914380189367946 1"
0,8,0,"11 0.2868947422779563 0.7500000000000001 14 0.13217051733934768 0.2499999999999999"
1,8,0,"13 0.3258891120795778 0.7499999999999999 15 0.14760648796868747 0.2500000000000001"
2,8,0,"15 0.3164126726851168 0.7500000000000001 16 0.136184942659805 0.2499999999999999"
3,8,19.38079204326587,"1 0.028115959973192526 1"
4,8,0,"16 0.3043031163199292 0.75 16 0.12225817626870342 0.25"
5,8,24.41683183633264,"1 0.026210645290892242 1"
