shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,482,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
1,0,482,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
2,0,482,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
3,0,482,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
4,0,482,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
5,1,482,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
6,1,482,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
7,1,482,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
8,1,482,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
9,1,482,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
10,2,482,07/01/2019 08:00:00 AM,07/01/2019 16:00:00 PM
11,2,482,07/02/2019 08:00:00 AM,07/02/2019 16:00:00 PM
12,2,482,07/03/2019 08:00:00 AM,07/03/2019 16:00:00 PM
13,2,482,07/04/2019 08:00:00 AM,07/04/2019 16:00:00 PM
14,2,482,07/05/2019 08:00:00 AM,07/05/2019 16:00:00 PM
