shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,271,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
1,0,271,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
2,0,271,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
3,0,271,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
4,0,271,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
5,1,271,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
6,1,271,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
7,1,271,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
8,1,271,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
9,1,271,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
10,2,271,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
11,2,271,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
12,2,271,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
13,2,271,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
14,2,271,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
15,3,271,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
16,3,271,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
17,3,271,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
18,3,271,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
19,3,271,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
20,4,271,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
21,4,271,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
22,4,271,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
23,4,271,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
24,4,271,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
25,5,271,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
26,5,271,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
27,5,271,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
28,5,271,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
29,5,271,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
30,6,271,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
31,6,271,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
32,6,271,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
33,6,271,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
34,6,271,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
35,7,271,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
36,7,271,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
37,7,271,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
38,7,271,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
39,7,271,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
40,8,271,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
41,8,271,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
42,8,271,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
43,8,271,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
44,8,271,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
45,9,271,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
46,9,271,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
47,9,271,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
48,9,271,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
49,9,271,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
50,10,271,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
51,10,271,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
52,10,271,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
53,10,271,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
54,10,271,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
55,11,271,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
56,11,271,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
57,11,271,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
58,11,271,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
59,11,271,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
60,12,271,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
61,12,271,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
62,12,271,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
63,12,271,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
64,12,271,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
65,13,271,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
66,13,271,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
67,13,271,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
68,13,271,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
69,13,271,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
70,14,271,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
71,14,271,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
72,14,271,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
73,14,271,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
74,14,271,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
75,15,271,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
76,15,271,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
77,15,271,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
78,15,271,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
79,15,271,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
80,16,271,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
81,16,271,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
82,16,271,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
83,16,271,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
84,16,271,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
85,17,271,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
86,17,271,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
87,17,271,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
88,17,271,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
89,17,271,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
90,18,271,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
91,18,271,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
92,18,271,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
93,18,271,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
94,18,271,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
95,19,271,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
96,19,271,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
97,19,271,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
98,19,271,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
99,19,271,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
100,20,271,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
101,20,271,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
102,20,271,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
103,20,271,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
104,20,271,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
105,21,271,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
106,21,271,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
107,21,271,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
108,21,271,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
109,21,271,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
110,22,271,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
111,22,271,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
112,22,271,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
113,22,271,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
114,22,271,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
115,23,271,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
116,23,271,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
117,23,271,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
118,23,271,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
119,23,271,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
120,24,271,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
121,24,271,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
122,24,271,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
123,24,271,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
124,24,271,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
125,25,271,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
