technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.035543540057028755 1"
1,0,0,"2 0.030654389640221665 1"
2,0,0,"2 0.030138646348475188 1"
3,0,0,"2 0.03545999450775944 1"
4,0,0,"6 0.16401958428926955 0.7499999999999999 11 0.08317642592949806 0.2500000000000001"
5,0,0,"2 0.03390895278124386 1"
6,0,0,"2 0.029197058632928957 1"
7,0,0,"2 0.03321558056040118 1"
8,0,0,"2 0.0380785919054601 1"
9,0,0,"2 0.0425618902364874 1"
10,0,0,"6 0.15203914412156103 0.7500000000000001 11 0.07867711890038559 0.2499999999999999"
11,0,0,"2 0.035128388622173226 1"
12,0,0,"9 0.20730661465887118 0.7499999999999999 13 0.09426940202608802 0.2500000000000001"
13,0,0,"2 0.04074501715956236 1"
14,0,0,"2 0.0318633958047652 1"
15,0,0,"2 0.03624411138462531 1"
16,0,0,"2 0.03328017938603989 1"
17,0,0,"2 0.03174460109550686 1"
18,0,2.7628704469144125,"1 0.016705219354484175 1"
19,0,0,"2 0.031642635608932754 1"
20,0,0,"5 0.16148806242808536 0.75 10 0.08130274782797965 0.25"
21,0,0,"2 0.03465335055337615 1"
22,0,0,"2 0.036332107490452896 1"
23,0,0,"2 0.030310858355855983 1"
24,0,0,"2 0.029550877422172037 1"
25,0,0,"2 0.030327006709538896 1"
26,0,0,"2 0.035116912859631276 1"
27,0,0,"2 0.04230828060844496 1"
28,0,0,"2 0.037639811523534406 1"
29,0,0,"2 0.03250528053678463 1"
30,0,0,"2 0.03982723973569879 1"
31,0,0,"2 0.03186259293225572 1"
32,0,0,"2 0.029591541377170495 1"
33,0,0,"2 0.03203777530197039 1"
34,0,0,"2 0.04085704921144248 1"
35,0,0,"2 0.041748162491737004 1"
36,0,0,"2 0.03934557796829922 1"
37,0,0,"2 0.042945779174584885 1"
38,0,0,"3 0.11572499450051245 0.75 10 0.0861160507782547 0.25"
39,0,0,"2 0.031861663367901104 1"
40,0,0,"2 0.046517197499894546 1"
41,0,0,"2 0.02961485032391726 1"
42,0,0,"2 0.0890402321749791 0.75 9 0.06813340588901505 0.25"
43,0,0,"2 0.03325147371137645 1"
44,0,71.34258835682064,"0 0 0"
45,0,0,"2 0.03804540281817143 1"
46,0,0,"2 0.03141826788675617 1"
47,0,0,"2 0.03173734975280095 1"
48,0,0,"2 0.037026866280586546 1"
49,0,0,"2 0.03796379325170977 1"
50,0,0,"8 0.19228449473369547 0.7500000000000001 12 0.08869687933533893 0.2499999999999999"
51,0,0,"2 0.03231509508993823 1"
52,0,0,"2 0.0982224293063808 0.75 8 0.062095508989402394 0.25"
53,0,0,"2 0.033051434728902096 1"
54,0,0,"2 0.038301340431330815 1"
0,1,0,"2 0.03442361234881868 1"
1,1,0,"2 0.033100233233150575 1"
2,1,0,"2 0.03748663299351547 1"
3,1,0,"2 0.03786426536666629 1"
4,1,0,"2 0.03912034583465065 1"
5,1,0,"2 0.0520552202895276 1"
6,1,0,"2 0.03384792042907055 1"
7,1,0,"2 0.029612582061325884 1"
8,1,0,"2 0.03542568084717844 1"
9,1,0,"2 0.039940500968520025 1"
10,1,0,"2 0.030480337364725267 1"
11,1,0,"2 0.032401775855054854 1"
12,1,0,"2 0.03621034246419447 1"
13,1,0,"2 0.033333430875799736 1"
14,1,0,"2 0.03528594814162094 1"
15,1,0,"2 0.032406645900384765 1"
16,1,0,"2 0.030110300951487593 1"
17,1,0,"2 0.03564699485169583 1"
18,1,0,"2 0.03660923324695464 1"
19,1,0,"2 0.029733884666009083 1"
20,1,0,"2 0.04504597932411785 1"
21,1,0,"2 0.03926530697359312 1"
22,1,0,"2 0.039066420175887455 1"
23,1,0,"2 0.031187110648697364 1"
24,1,0,"2 0.047988922224232 1"
25,1,0,"2 0.02665816759759854 1"
26,1,0,"2 0.0836364089335417 0.7500000000000001 9 0.06400320763162237 0.2499999999999999"
27,1,-7.987544695418066,"1 0.017553563665585532 1"
28,1,0,"2 0.03866802005998309 1"
29,1,0,"2 0.034656851636310555 1"
30,1,0,"2 0.042469062771021714 1"
31,1,0,"2 0.03463766210009409 1"
32,1,0,"2 0.02759521081429942 1"
33,1,0,"2 0.10278566854818998 0.7500000000000001 8 0.0576988392790479 0.2499999999999999"
34,1,0,"8 0.19614674530791595 0.75 12 0.0891088080104473 0.25"
35,1,0,"2 0.03618150824898852 1"
36,1,0,"2 0.037708025040217225 1"
37,1,0,"2 0.049004555953470155 1"
38,1,0,"2 0.0299479336622763 1"
39,1,0,"2 0.03798898471500231 1"
40,1,0,"2 0.045584612931764246 1"
41,1,0,"2 0.035594016847273306 1"
42,1,0,"6 0.15270607220246424 0.75 11 0.07426279038563502 0.25"
43,1,0,"2 0.035810316447379975 1"
44,1,9.819364992061274,"1 0.017095223262102527 1"
45,1,0,"2 0.0354496228668559 1"
46,1,0,"2 0.03275647507488613 1"
47,1,0,"2 0.037659018292239735 1"
48,1,0,"2 0.04132021110804515 1"
49,1,0,"2 0.04073027870498035 1"
50,1,0,"2 0.033979138307908406 1"
51,1,10.87524285945964,"1 0.019601010698032276 1"
52,1,0,"2 0.02776161058791281 1"
53,1,0,"2 0.03713966272497495 1"
54,1,0,"2 0.03443876382630969 1"
0,2,0,"2 0.028294252656884945 1"
1,2,0,"2 0.03320962902969513 1"
2,2,0,"2 0.054851477610196764 1"
3,2,0,"2 0.026901316470315993 1"
4,2,0,"2 0.03541088355568995 1"
5,2,0,"2 0.03917072770521875 1"
6,2,0,"2 0.03163619438273365 1"
7,2,0,"4 0.12702503026815168 0.75 10 0.07221797011442936 0.25"
8,2,0,"2 0.03388368362251227 1"
9,2,0,"2 0.038487199886596345 1"
10,2,0,"2 0.030203124915176943 1"
11,2,0,"2 0.03741428053661224 1"
12,2,0,"2 0.03296726720242779 1"
13,2,0,"2 0.03951121194297193 1"
14,2,0,"7 0.1767237995050297 0.75 12 0.0889802080234025 0.25"
15,2,0,"2 0.03648995008127505 1"
16,2,-4.396433299238829,"1 0.016827210891806502 1"
17,2,0,"2 0.04082771235775104 1"
18,2,0,"2 0.03359094289496718 1"
19,2,0,"2 0.026675235616490447 1"
20,2,0,"2 0.043169157006810545 1"
21,2,0,"4 0.13442998122531746 0.7499999999999999 10 0.07825739614897062 0.2500000000000001"
22,2,0,"2 0.032090899045955065 1"
23,2,0,"2 0.03461503968160769 1"
24,2,0,"2 0.03440723386422227 1"
25,2,0,"2 0.03157234867679366 1"
26,2,0,"2 0.03973694397929665 1"
27,2,0,"2 0.03113991919615832 1"
28,2,0,"2 0.032180115627434336 1"
29,2,0,"2 0.02639738296152027 1"
30,2,0,"2 0.03507196753726743 1"
31,2,0,"2 0.03385291744396097 1"
32,2,0,"2 0.03647436000795996 1"
33,2,0,"4 0.11371173490695922 0.75 10 0.0664098447885135 0.25"
34,2,0,"2 0.03728865661977446 1"
35,2,0,"2 0.027671710001025945 1"
36,2,0,"6 0.16115933929870954 0.75 11 0.08265086543520017 0.25"
37,2,0,"2 0.03775316519538354 1"
38,2,0,"2 0.028727888063963473 1"
39,2,0,"2 0.033182318760286454 1"
40,2,0,"2 0.03508704461611496 1"
41,2,0,"2 0.03634958744770735 1"
42,2,0,"2 0.030654618830618277 1"
43,2,0,"2 0.03534859952425356 1"
44,2,0,"2 0.03285497963466548 1"
45,2,0,"5 0.14642077978042517 0.75 11 0.08193665155075136 0.25"
46,2,17.15253287024835,"1 0.021524163840324566 1"
47,2,0,"2 0.03162145512244799 1"
48,2,0,"2 0.0327398799900571 1"
49,2,0,"2 0.036453803601165645 1"
50,2,0,"2 0.041121406364266665 1"
51,2,0,"2 0.03960851296684966 1"
52,2,0,"2 0.04073944904777993 1"
53,2,0,"2 0.02796224366376306 1"
54,2,0,"2 0.04243575485795182 1"
0,3,0,"2 0.038510533010773645 1"
1,3,0,"2 0.037266780520588176 1"
2,3,0,"2 0.03683966131219424 1"
3,3,0,"2 0.03313610983132991 1"
4,3,0,"2 0.03628658537842313 1"
5,3,0,"2 0.025698851451366068 1"
6,3,0,"2 0.03036541425513646 1"
7,3,0,"2 0.027013164218223393 1"
8,3,0,"2 0.0923862688311116 0.7500000000000001 8 0.05820889910302894 0.2499999999999999"
9,3,0,"2 0.03403689433430604 1"
10,3,0,"2 0.031237718000475697 1"
11,3,0,"2 0.03267038446368772 1"
12,3,0,"2 0.09462543342606572 0.7499999999999999 8 0.058568153671157405 0.2500000000000001"
13,3,0,"2 0.031048393583832445 1"
14,3,0,"2 0.030656803625357186 1"
15,3,0,"2 0.03543579771556271 1"
16,3,0,"2 0.032712701398842435 1"
17,3,0,"2 0.13243313922439867 0.75 8 0.06250401782439212 0.25"
18,3,0,"2 0.02843129519265579 1"
19,3,0,"2 0.03522971355769114 1"
20,3,0,"2 0.034944056188658396 1"
21,3,0,"2 0.03341122741462625 1"
22,3,0,"2 0.032074288650730316 1"
23,3,0,"2 0.03598754844780915 1"
24,3,0,"2 0.03357815904773145 1"
25,3,0,"2 0.034361192195186935 1"
26,3,0,"2 0.0354069865952919 1"
27,3,3.9350876558189185,"1 0.01697332375572868 1"
28,3,0,"2 0.0388665779919898 1"
29,3,0,"2 0.03579697550429541 1"
30,3,0,"2 0.032728780975641386 1"
31,3,0,"2 0.03811821507651528 1"
32,3,0,"2 0.03713117080642358 1"
33,3,0,"5 0.13447172938822585 0.75 11 0.07288367273909344 0.25"
34,3,0,"2 0.042669589248978165 1"
35,3,0,"2 0.03160236486752764 1"
36,3,0,"2 0.02801603374915301 1"
37,3,0,"3 0.10006698973736088 0.7499999999999999 10 0.0719591410857197 0.2500000000000001"
38,3,0,"2 0.03843544340163874 1"
39,3,0,"2 0.04548099113621973 1"
40,3,0,"2 0.03076266997796067 1"
41,3,0,"2 0.03560930207608242 1"
42,3,0,"2 0.0333612188734071 1"
43,3,0,"2 0.03239660568459784 1"
44,3,14.851555004680527,"1 0.01863164945123171 1"
45,3,0,"2 0.03832798978749225 1"
46,3,0,"2 0.07678281025207798 0.7499999999999999 9 0.06176591668980336 0.2500000000000001"
47,3,0,"2 0.038033539422705986 1"
48,3,0,"2 0.03614774983773244 1"
49,3,0,"2 0.03024568720949167 1"
50,3,0,"2 0.033605953007092494 1"
51,3,0,"2 0.03947356188771186 1"
52,3,0,"2 0.040976135515381464 1"
53,3,0,"2 0.034821982679700665 1"
54,3,0,"2 0.03664618906320663 1"
0,4,0,"2 0.03776847849248393 1"
1,4,0,"2 0.03168361647073458 1"
2,4,0,"2 0.034244170517629895 1"
3,4,0,"2 0.034764511250659234 1"
4,4,0,"2 0.03403473676708007 1"
5,4,0,"2 0.03614799112329798 1"
6,4,0,"2 0.03410506228599665 1"
7,4,0,"2 0.030796156122943355 1"
8,4,0,"2 0.038172503263288866 1"
9,4,0,"2 0.04054301409479724 1"
10,4,0,"2 0.03576609896544531 1"
11,4,0,"2 0.025012785686430603 1"
12,4,0,"2 0.04691481769519608 1"
13,4,0,"2 0.043290536118154685 1"
14,4,0,"5 0.14194617646305766 0.7499999999999999 11 0.08245784405590065 0.2500000000000001"
15,4,0,"2 0.03733963545971627 1"
16,4,0,"2 0.03135012028282111 1"
17,4,0,"6 0.14229604469198984 0.75 11 0.07198949314013788 0.25"
18,4,0,"2 0.0989970482068961 0.7499999999999999 8 0.06471283665489845 0.2500000000000001"
19,4,0,"2 0.0275695618496492 1"
20,4,0,"2 0.027614668809362315 1"
21,4,0,"2 0.035245664451272536 1"
22,4,0,"2 0.02954479388154109 1"
23,4,0,"2 0.028036053018613668 1"
24,4,0,"6 0.1495544327274859 0.75 11 0.07696492536768264 0.25"
25,4,0,"2 0.028570754773200736 1"
26,4,0,"2 0.024803570317310564 1"
