shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,305,07/01/2019 08:00:00 AM,07/01/2019 16:00:00 PM
1,0,305,07/02/2019 08:00:00 AM,07/02/2019 16:00:00 PM
2,0,305,07/03/2019 08:00:00 AM,07/03/2019 16:00:00 PM
3,0,305,07/04/2019 08:00:00 AM,07/04/2019 16:00:00 PM
4,0,305,07/05/2019 08:00:00 AM,07/05/2019 16:00:00 PM
5,1,305,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
6,1,305,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
7,1,305,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
8,1,305,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
9,1,305,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
10,2,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
11,2,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
12,2,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
13,2,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
14,2,305,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
15,3,305,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
16,3,305,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
17,3,305,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
18,3,305,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
19,3,305,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
20,4,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
21,4,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
22,4,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
23,4,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
24,4,305,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
25,5,305,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
26,5,305,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
27,5,305,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
28,5,305,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
29,5,305,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
30,6,305,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
31,6,305,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
32,6,305,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
33,6,305,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
34,6,305,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
35,7,305,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
36,7,305,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
37,7,305,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
38,7,305,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
39,7,305,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
40,8,305,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
41,8,305,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
42,8,305,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
43,8,305,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
44,8,305,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
45,9,305,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
46,9,305,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
47,9,305,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
48,9,305,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
49,9,305,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
50,10,305,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
51,10,305,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
52,10,305,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
53,10,305,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
54,10,305,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
55,11,305,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
56,11,305,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
57,11,305,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
58,11,305,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
59,11,305,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
60,12,305,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
61,12,305,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
62,12,305,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
63,12,305,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
64,12,305,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
65,13,305,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
66,13,305,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
67,13,305,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
68,13,305,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
69,13,305,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
70,14,305,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
71,14,305,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
72,14,305,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
73,14,305,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
74,14,305,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
75,15,305,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
76,15,305,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
77,15,305,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
78,15,305,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
79,15,305,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
80,16,305,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
81,16,305,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
82,16,305,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
83,16,305,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
84,16,305,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
85,17,305,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
86,17,305,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
87,17,305,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
88,17,305,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
89,17,305,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
90,18,305,07/01/2019 08:00:00 AM,07/01/2019 16:00:00 PM
91,18,305,07/02/2019 08:00:00 AM,07/02/2019 16:00:00 PM
92,18,305,07/03/2019 08:00:00 AM,07/03/2019 16:00:00 PM
93,18,305,07/04/2019 08:00:00 AM,07/04/2019 16:00:00 PM
94,18,305,07/05/2019 08:00:00 AM,07/05/2019 16:00:00 PM
95,19,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
96,19,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
97,19,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
98,19,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
99,19,305,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
100,20,305,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
101,20,305,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
102,20,305,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
103,20,305,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
104,20,305,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
105,21,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
106,21,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
107,21,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
108,21,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
109,21,305,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
110,22,305,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
111,22,305,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
112,22,305,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
113,22,305,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
114,22,305,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
115,23,305,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
116,23,305,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
117,23,305,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
118,23,305,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
119,23,305,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
120,24,305,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
121,24,305,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
122,24,305,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
123,24,305,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
124,24,305,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
125,25,305,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
126,25,305,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
127,25,305,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
128,25,305,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
129,25,305,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
130,26,305,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
131,26,305,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
132,26,305,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
133,26,305,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
134,26,305,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
135,27,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
136,27,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
137,27,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
138,27,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
139,27,305,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
140,28,305,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
141,28,305,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
142,28,305,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
143,28,305,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
144,28,305,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
145,29,305,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
146,29,305,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
147,29,305,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
148,29,305,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
149,29,305,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
150,30,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
151,30,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
152,30,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
153,30,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
154,30,305,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
155,31,305,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
156,31,305,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
157,31,305,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
158,31,305,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
159,31,305,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
160,32,305,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
161,32,305,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
162,32,305,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
163,32,305,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
164,32,305,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
165,33,305,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
166,33,305,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
167,33,305,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
168,33,305,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
169,33,305,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
170,34,305,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
171,34,305,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
172,34,305,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
173,34,305,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
