locationId,long,lat
96,-122.3000982,47.62646047
458,-122.3563264,47.66212615
713,-122.3429697,47.63832155
463,-122.265095,47.67542942
44,-122.3670508,47.69248948
245,-122.3085962,47.6453062
104,-122.3658032,47.63453913
509,-122.3120092,47.6282345
301,-122.3017772,47.64302261
354,-122.2813061,47.67234912
678,-122.3515293,47.65316786
631,-122.3310889,47.65293919
441,-122.3548723,47.65086234
344,-122.3745756,47.67925905
59,-122.3504008,47.65692693
609,-122.3615014,47.6405538
659,-122.3740743,47.64439021
306,-122.294704,47.67882314
223,-122.3280892,47.63792551
677,-122.2766177,47.67742162
61,-122.3421551,47.69335276
637,-122.295076,47.6180817
693,-122.3519257,47.68159862
710,-122.3710927,47.69655335
431,-122.325506,47.67651323
332,-122.3540314,47.63554549
707,-122.3518841,47.6860355
123,-122.3145415,47.60569172
273,-122.3397483,47.66374884
407,-122.281846,47.61267052
610,-122.3570724,47.67081768
595,-122.2895718,47.62200665
423,-122.3720563,47.65355023
204,-122.3200114,47.65962509
520,-122.3328076,47.69030092
528,-122.3030286,47.67235771
741,-122.278134,47.639796
224,-122.2537129,47.67268715
691,-122.2911966,47.57948155
618,-122.3323382,47.65004799
271,-122.3697895,47.63835012
664,-122.3100807,47.6767716
78,-122.3531207,47.64537324
447,-122.29626,47.59251566
675,-122.2987827,47.67068928
588,-122.3446174,47.63082373
40,-122.3660638,47.63208157
589,-122.3315953,47.59515031
418,-122.3224207,47.67827368
122,-122.3675683,47.68590265
719,-122.2845669,47.57327869
