technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.03539789120908333 1"
1,0,0,"2 0.03618174342881981 1"
2,0,0,"2 0.03235414223345053 1"
0,1,0,"2 0.03119375587543509 1"
1,1,0,"2 0.031030100116579126 1"
2,1,0,"2 0.030139118296895348 1"
0,2,0,"2 0.03046611188846808 1"
1,2,0,"2 0.03233721742383578 1"
2,2,0,"2 0.029974001252492652 1"
0,3,0,"2 0.03933613824568522 1"
1,3,0,"2 0.04354301544039499 1"
2,3,0,"2 0.030096822471567083 1"
0,4,0,"6 0.16136216846235332 0.75 11 0.07843789255340941 0.25"
1,4,0,"2 0.03777799986296864 1"
2,4,0,"4 0.12083496698214248 0.75 10 0.07280417277765422 0.25"
0,5,0,"2 0.04069173699603083 1"
1,5,0,"2 0.03032783348804211 1"
2,5,0,"2 0.036243290596764746 1"
0,6,0,"2 0.030931018978320783 1"
1,6,0,"2 0.029711787122860666 1"
2,6,0,"2 0.03210136479830082 1"
0,7,0,"2 0.029245101667950454 1"
1,7,0,"3 0.03601485629779531 1"
2,7,0,"2 0.030577811909330056 1"
0,8,0,"2 0.03347532753455684 1"
1,8,0,"2 0.03117095208378927 1"
2,8,0,"2 0.03708782169621128 1"
0,9,0,"2 0.03445735815627873 1"
1,9,0,"2 0.03688509399673626 1"
2,9,0,"3 0.09643800480890453 0.75 10 0.06657606914773044 0.25"
