serviceId,locationId,start_time,end_time
0,426,11:30:00 AM,13:30:00 PM
1,676,14:15:00 PM,16:15:00 PM
2,431,11:45:00 AM,13:45:00 PM
3,742,11:45:00 AM,15:45:00 PM
4,523,06:45:00 AM,08:45:00 AM
5,126,11:15:00 AM,13:15:00 PM
6,54,10:00:00 AM,14:00:00 PM
7,725,14:45:00 PM,16:45:00 PM
8,256,14:30:00 PM,16:30:00 PM
9,52,08:45:00 AM,10:45:00 AM
10,751,13:30:00 PM,15:30:00 PM
11,47,12:45:00 PM,14:45:00 PM
12,120,08:15:00 AM,10:15:00 AM
13,136,10:15:00 AM,16:15:00 PM
14,185,07:15:00 AM,09:15:00 AM
15,437,11:00:00 AM,13:00:00 PM
16,678,09:30:00 AM,15:30:00 PM
17,146,08:45:00 AM,14:45:00 PM
18,187,08:45:00 AM,10:45:00 AM
19,55,09:45:00 AM,11:45:00 AM
20,713,15:15:00 PM,17:15:00 PM
21,456,13:15:00 PM,15:15:00 PM
22,551,07:00:00 AM,13:00:00 PM
23,448,10:15:00 AM,12:15:00 PM
24,479,13:15:00 PM,17:15:00 PM
25,241,13:15:00 PM,15:15:00 PM
26,558,07:30:00 AM,09:30:00 AM
27,696,13:30:00 PM,15:30:00 PM
28,163,10:00:00 AM,14:00:00 PM
29,739,09:00:00 AM,13:00:00 PM
30,430,11:15:00 AM,15:15:00 PM
31,759,09:45:00 AM,11:45:00 AM
32,763,11:15:00 AM,13:15:00 PM
33,433,07:45:00 AM,13:45:00 PM
34,39,06:45:00 AM,12:45:00 PM
35,61,07:00:00 AM,13:00:00 PM
36,452,11:00:00 AM,13:00:00 PM
37,6,10:00:00 AM,14:00:00 PM
38,637,11:15:00 AM,13:15:00 PM
39,459,13:00:00 PM,17:00:00 PM
40,455,06:45:00 AM,08:45:00 AM
41,632,10:00:00 AM,12:00:00 PM
42,66,10:30:00 AM,12:30:00 PM
43,753,12:15:00 PM,14:15:00 PM
44,60,09:00:00 AM,11:00:00 AM
45,521,08:15:00 AM,10:15:00 AM
46,491,08:45:00 AM,14:45:00 PM
47,547,14:15:00 PM,16:15:00 PM
48,524,08:45:00 AM,14:45:00 PM
49,611,10:30:00 AM,16:30:00 PM
