serviceId,locationId,start_time,end_time
0,43,11:30:00 AM,13:30:00 PM
1,145,06:15:00 AM,12:15:00 PM
2,41,07:45:00 AM,13:45:00 PM
3,133,10:00:00 AM,12:00:00 PM
4,215,06:30:00 AM,08:30:00 AM
5,85,10:00:00 AM,12:00:00 PM
6,64,12:45:00 PM,16:45:00 PM
7,30,09:00:00 AM,11:00:00 AM
8,159,09:00:00 AM,15:00:00 PM
9,113,10:45:00 AM,14:45:00 PM
10,50,08:15:00 AM,12:15:00 PM
11,213,12:15:00 PM,16:15:00 PM
12,200,07:00:00 AM,11:00:00 AM
13,76,08:45:00 AM,10:45:00 AM
14,96,12:00:00 PM,16:00:00 PM
15,111,07:30:00 AM,13:30:00 PM
16,84,11:45:00 AM,13:45:00 PM
17,132,14:00:00 PM,16:00:00 PM
18,66,12:00:00 PM,14:00:00 PM
19,176,08:30:00 AM,10:30:00 AM
