locationId,long,lat
435,-122.3086154,47.66791402
680,-122.3066146,47.64123611
0,-122.356436,47.63523858
681,-122.2665259,47.67146987
532,-122.1685518,47.684474
950,-122.3154985,47.6875804
801,-122.2976583,47.69071112
139,-122.3699312,47.6876023
948,-122.2787373,47.66789591
205,-122.3136546,47.58425485
55,-122.3670508,47.69248948
516,-122.3679341,47.63995823
484,-122.3726136,47.64909421
336,-122.3757432,47.6496398
805,-122.3297805,47.66989857
747,-122.1683867,47.66692975
478,-122.1464947,47.68212145
138,-122.3066465,47.6172624
912,-122.1541076,47.60701033
560,-122.1640258,47.57896811
539,-122.290713,47.67985766
835,-122.3775725,47.69174514
300,-122.2901707,47.60715184
885,-122.3646621,47.6367266
708,-122.300679,47.62065402
208,-122.2778864,47.64011494
382,-122.1336592,47.6573314
975,-122.2774034,47.65059732
688,-122.3030286,47.67235771
357,-122.301848,47.59173433
353,-122.3397483,47.66374884
125,-122.3697024,47.6839946
151,-122.3602161,47.63399378
665,-122.3120092,47.6282345
135,-122.3638659,47.6850691
814,-122.3586403,47.63271574
140,-122.2006922,47.67992352
520,-122.3752862,47.64366338
831,-122.2054826,47.68016703
458,-122.3099159,47.61084628
819,-122.3387886,47.60864841
218,-122.3607532,47.67918334
715,-122.3652422,47.63492656
600,-122.3563264,47.66212615
312,-122.3032362,47.67528439
447,-122.2625236,47.67104757
40,-122.3669168,47.66658375
309,-122.3248608,47.68966338
628,-122.3121211,47.60215603
104,-122.099696,47.66521775
39,-122.1685663,47.66602171
