serviceId,locationId,start_time,end_time
0,98,11:15:00 AM,17:15:00 PM
1,131,09:45:00 AM,15:45:00 PM
2,39,09:00:00 AM,15:00:00 PM
3,116,10:45:00 AM,16:45:00 PM
4,64,11:00:00 AM,17:00:00 PM
5,12,12:30:00 PM,16:30:00 PM
6,66,09:30:00 AM,11:30:00 AM
7,27,10:30:00 AM,14:30:00 PM
8,43,10:15:00 AM,12:15:00 PM
9,121,06:45:00 AM,10:45:00 AM
10,10,12:45:00 PM,14:45:00 PM
11,8,07:00:00 AM,11:00:00 AM
12,133,11:15:00 AM,17:15:00 PM
13,156,07:45:00 AM,11:45:00 AM
14,188,06:45:00 AM,12:45:00 PM
15,217,09:45:00 AM,13:45:00 PM
16,196,10:45:00 AM,16:45:00 PM
17,68,08:00:00 AM,12:00:00 PM
18,93,07:30:00 AM,13:30:00 PM
19,14,10:45:00 AM,16:45:00 PM
