shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,367,07/01/2019 08:00:00 AM,07/01/2019 16:00:00 PM
1,0,367,07/02/2019 08:00:00 AM,07/02/2019 16:00:00 PM
2,0,367,07/03/2019 08:00:00 AM,07/03/2019 16:00:00 PM
3,0,367,07/04/2019 08:00:00 AM,07/04/2019 16:00:00 PM
4,0,367,07/05/2019 08:00:00 AM,07/05/2019 16:00:00 PM
5,1,367,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
6,1,367,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
7,1,367,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
8,1,367,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
9,1,367,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
10,2,367,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
11,2,367,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
12,2,367,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
13,2,367,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
14,2,367,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
15,3,367,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
16,3,367,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
17,3,367,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
18,3,367,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
19,3,367,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
20,4,367,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
21,4,367,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
22,4,367,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
23,4,367,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
24,4,367,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
25,5,367,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
26,5,367,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
27,5,367,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
28,5,367,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
29,5,367,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
