locationId,long,lat
588,-122.2205442,47.57597544
155,-122.2971047,47.60738187
197,-122.1668984,47.61803956
4,-122.3357283,47.6545072
779,-122.3144413,47.56978102
500,-122.3164093,47.69511171
444,-122.2909928,47.69250777
769,-122.3315953,47.59515031
250,-122.0800186,47.64956423
810,-122.3187535,47.63662449
395,-122.3631332,47.65877374
266,-122.1277471,47.67755083
222,-122.3318964,47.68467822
69,-122.1105537,47.68263334
515,-122.2953207,47.68964379
216,-122.286269,47.5719843
47,-122.240417,47.5772424
301,-122.1778397,47.67670664
529,-122.3192582,47.66349625
763,-122.2842991,47.65734602
220,-122.3087506,47.64497027
286,-122.3238529,47.65440275
71,-122.14789,47.60774243
53,-122.3513118,47.68050985
327,-122.2859286,47.6927929
905,-122.1804224,47.6667046
109,-122.3063674,47.57944593
757,-122.2132191,47.69285183
294,-122.3035093,47.67452308
186,-122.377007,47.66733393
160,-122.2801984,47.65453153
658,-122.1233034,47.67461487
680,-122.3066146,47.64123611
571,-122.3080166,47.66200913
635,-122.3253983,47.6630327
49,-122.1658693,47.67395827
536,-122.1668586,47.68925278
258,-122.1399787,47.61102283
107,-122.3118873,47.62602301
393,-122.3556664,47.6766527
498,-122.3192527,47.66801211
497,-122.2848121,47.6057832
726,-122.2807497,47.68521926
629,-122.3208572,47.63532993
580,-122.1265206,47.68083649
678,-122.2217363,47.57480113
347,-122.3685761,47.68527991
569,-122.361733,47.63519955
350,-122.3698181,47.66659172
842,-122.3670426,47.67939086
472,-122.3087439,47.58387442
184,-122.3183433,47.62716899
517,-122.345944,47.63113464
620,-122.1933204,47.66021498
621,-122.2876064,47.60421417
494,-122.1776066,47.61516468
894,-122.1148468,47.69671091
117,-122.3122218,47.57218889
488,-122.3166074,47.61729332
371,-122.3130077,47.61348943
325,-122.3085962,47.6453062
689,-122.2988122,47.67158909
585,-122.3194269,47.67023661
298,-122.3280892,47.63792551
383,-122.2694359,47.67749065
199,-122.3306996,47.67178196
945,-122.1926607,47.68292065
283,-122.3476942,47.69580168
333,-122.3075232,47.57334141
528,-122.2673041,47.68496966
751,-122.3195769,47.64805155
752,-122.3313787,47.6901203
302,-122.3324126,47.69094033
146,-122.2788054,47.6670292
802,-122.2029916,47.6505445
348,-122.3172241,47.68494085
783,-122.3259179,47.67419379
0,-122.356436,47.63523858
812,-122.1249962,47.68916081
243,-122.3654562,47.68227238
531,-122.1690681,47.66560394
418,-122.1341344,47.58839207
857,-122.3100807,47.6767716
713,-122.2310163,47.58239439
60,-122.190304,47.67262644
248,-122.3578116,47.57260427
657,-122.2006617,47.6241972
232,-122.3212255,47.65676008
796,-122.306812,47.64142205
725,-122.3127697,47.6801865
715,-122.3652422,47.63492656
450,-122.1787871,47.61998645
868,-122.1757257,47.67264102
414,-122.3703619,47.64160539
74,-122.3212586,47.6189116
606,-122.2051822,47.57482691
245,-122.2657838,47.6726512
434,-122.3540314,47.63554549
461,-122.2813061,47.67234912
895,-122.2462754,47.59018845
141,-122.3641538,47.66736136
845,-122.2876297,47.66536679
342,-122.3219744,47.63858688
930,-122.3467394,47.62689677
306,-122.2831851,47.63259653
26,-122.1758384,47.66333719
241,-122.1574258,47.60968631
126,-122.3625072,47.64691648
214,-122.3016896,47.60334136
997,-122.3134269,47.67523994
776,-122.1667914,47.61746038
547,-122.3047777,47.67321655
113,-122.2946984,47.66270869
429,-122.3144775,47.66366435
700,-122.3134128,47.61657585
355,-122.3137791,47.58283341
481,-122.288418,47.60417947
370,-122.1955902,47.68434515
341,-122.3382742,47.6595223
561,-122.1669839,47.59054051
662,-122.1917705,47.67783362
712,-122.1107903,47.67385725
617,-122.294538,47.62277222
473,-122.3031149,47.67816374
10,-122.3040172,47.60309547
614,-122.2464576,47.58290512
315,-122.2823415,47.61554691
508,-122.2013925,47.68183907
27,-122.3432214,47.66232108
268,-122.1160111,47.612649
257,-122.3471398,47.62051505
506,-122.1850107,47.66261809
888,-122.2911966,47.57948155
363,-122.2069133,47.57991235
647,-122.3170343,47.68653527
335,-122.3328875,47.67212639
324,-122.3646384,47.68492579
375,-122.1678445,47.69119966
688,-122.3030286,47.67235771
300,-122.2901707,47.60715184
934,-122.3082188,47.60774785
403,-122.314156,47.5756584
582,-122.3388724,47.69443433
503,-122.3365236,47.65579465
210,-122.3735089,47.6880128
619,-122.3104994,47.629091
649,-122.3076751,47.66601541
482,-122.3590773,47.69661842
685,-122.2892063,47.69182596
892,-122.1817872,47.67165667
