shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,127,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
1,0,127,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
2,0,127,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
3,0,127,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
4,0,127,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
5,1,127,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
6,1,127,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
7,1,127,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
8,1,127,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
9,1,127,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
10,2,127,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
11,2,127,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
12,2,127,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
13,2,127,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
14,2,127,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
15,3,127,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
16,3,127,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
17,3,127,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
18,3,127,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
19,3,127,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
20,4,127,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
21,4,127,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
22,4,127,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
23,4,127,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
24,4,127,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
25,5,127,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
26,5,127,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
27,5,127,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
28,5,127,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
29,5,127,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
