technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.03237922774892158 1"
1,0,0,"2 0.027074999197449788 1"
2,0,0,"2 0.035439480622807766 1"
3,0,0,"2 0.02923718339072918 1"
4,0,0,"2 0.030082415733962045 1"
5,0,0,"2 0.046311546019179105 1"
6,0,0,"2 0.034819455062379365 1"
7,0,50.80531483589085,"0 0 0"
8,0,0,"2 0.03090720519887178 1"
9,0,0,"6 0.1634420956027982 0.75 11 0.08064955900193137 0.25"
0,1,0,"2 0.0326972771532383 1"
1,1,0,"2 0.032581707272437525 1"
2,1,0,"2 0.03253902846275823 1"
3,1,0,"2 0.039489884311439995 1"
4,1,0,"2 0.031227490877678305 1"
5,1,0,"2 0.028361953393750843 1"
6,1,0,"2 0.03177117665785485 1"
7,1,0,"2 0.0407447974095797 1"
8,1,0,"2 0.032224563396355606 1"
9,1,0,"2 0.03188366796285185 1"
0,2,0,"2 0.02933244067736894 1"
1,2,0,"12 0.21703866050289639 0.7500000000000001 14 0.08761724260973157 0.2499999999999999"
2,2,0,"2 0.03159529461715049 1"
3,2,0,"2 0.05146363875668158 1"
4,2,0,"3 0.03954057335233079 1"
5,2,0,"2 0.030693768441180953 1"
6,2,0,"2 0.03795097508000673 1"
7,2,0,"2 0.03271375410370053 1"
8,2,0,"2 0.031564250570308414 1"
9,2,0,"2 0.033253510618056085 1"
0,3,0,"2 0.03604643271176107 1"
1,3,0,"2 0.04108414319951888 1"
2,3,0,"2 0.031875848423196185 1"
3,3,0,"2 0.03394411196357512 1"
4,3,0,"3 0.038943382326099486 1"
5,3,0,"2 0.028237687374587612 1"
6,3,0,"2 0.029661381403867777 1"
7,3,0,"2 0.041488891266553064 1"
8,3,0,"2 0.02997415557838535 1"
9,3,0,"2 0.03167540758024007 1"
0,4,25.238428511196652,"1 0.019295259869176472 1"
1,4,0,"2 0.02859719424353901 1"
2,4,0,"3 0.03758483697419924 1"
3,4,0,"2 0.032083610810536685 1"
4,4,0,"2 0.03267890819308372 1"
5,4,0,"2 0.031012137083039768 1"
6,4,0,"2 0.029839874403224217 1"
7,4,0,"2 0.02892374077331822 1"
8,4,0,"2 0.034387064282199085 1"
9,4,0,"2 0.030267221759393507 1"
0,5,0,"3 0.10080334546000749 0.75 10 0.06912440378919447 0.25"
1,5,0,"2 0.040403810675863336 1"
2,5,0,"2 0.03232062165720751 1"
3,5,0,"2 0.08586914138498773 0.75 9 0.07329397034249412 0.25"
4,5,0,"2 0.03386094439790793 1"
5,5,0,"2 0.02951732936909009 1"
6,5,0,"2 0.03480487757005302 1"
7,5,0,"2 0.03478070624770992 1"
8,5,0,"2 0.031726748806984964 1"
9,5,0,"2 0.04479090041072629 1"
0,6,0,"2 0.03493352134963982 1"
1,6,0,"2 0.03167550351495846 1"
2,6,0,"2 0.035423226113562724 1"
3,6,0,"2 0.029749023825087834 1"
4,6,-1.2889361939227157,"1 0.017223515875036597 1"
5,6,0,"2 0.03146071124439453 1"
6,6,0,"2 0.03799464238876619 1"
7,6,0,"2 0.03695225532951716 1"
8,6,0,"2 0.031281146661971716 1"
9,6,0,"2 0.02985688124281797 1"
0,7,0,"2 0.03289708520639037 1"
1,7,0,"2 0.04165882952062313 1"
2,7,0,"2 0.03942551174176801 1"
3,7,7.764202362530675,"1 0.021012025155179376 1"
4,7,0,"3 0.038646378434327854 1"
5,7,0,"3 0.11246851302090272 0.7499999999999999 10 0.08429177623781647 0.2500000000000001"
6,7,0,"2 0.030902641582297368 1"
7,7,0,"2 0.036718437603310894 1"
8,7,0,"2 0.03665913428630463 1"
9,7,0,"2 0.03430350493568141 1"
0,8,0,"2 0.03201804376222888 1"
1,8,7.1310216378816875,"1 0.019456309142642278 1"
2,8,0,"2 0.04420519417513016 1"
3,8,0,"2 0.031887983112639164 1"
4,8,0,"2 0.03767583591533574 1"
5,8,0,"9 0.19736606222698835 0.75 13 0.09313342138388445 0.25"
6,8,0,"2 0.030488830975593056 1"
7,8,0,"2 0.031625678963164226 1"
8,8,0,"2 0.03580047578538576 1"
9,8,0,"2 0.028881730850919683 1"
0,9,0,"4 0.11808953553710272 0.75 10 0.06669459736299228 0.25"
1,9,0,"2 0.035928219025337604 1"
2,9,0,"2 0.036326767204603 1"
3,9,0,"2 0.02868642989279788 1"
4,9,0,"2 0.02779807764736222 1"
5,9,0,"2 0.02667814244635949 1"
6,9,0,"4 0.12937828018921366 0.75 10 0.07164178079428138 0.25"
7,9,0,"2 0.02954523998652378 1"
8,9,0,"2 0.027194246869328795 1"
9,9,0,"2 0.03311686842224124 1"
0,10,0,"2 0.04226488221844724 1"
1,10,0,"2 0.03965091181396074 1"
2,10,0,"2 0.031856404249791866 1"
3,10,0,"2 0.03722168749116548 1"
4,10,0,"2 0.033431293752026775 1"
5,10,0,"2 0.02929636468641088 1"
6,10,0,"2 0.031493360562306234 1"
7,10,0,"2 0.051919895350223705 1"
8,10,0,"2 0.04845102357334622 1"
9,10,0,"2 0.028028060979704814 1"
0,11,15.2558675435657,"1 0.016873383972936442 1"
1,11,0,"2 0.03467456098866598 1"
2,11,0,"2 0.0385346713587003 1"
3,11,0,"2 0.02862133358457215 1"
4,11,0,"2 0.039206109621716646 1"
5,11,0,"2 0.036235384933302896 1"
6,11,0,"2 0.033802607048536146 1"
7,11,0,"2 0.03173350094600872 1"
8,11,0,"2 0.03156921105337804 1"
9,11,0,"2 0.029289166798269324 1"
0,12,0,"2 0.028798838978424526 1"
1,12,0,"2 0.03247046246340828 1"
2,12,0,"2 0.05034546600004455 1"
3,12,0,"2 0.03136017814699127 1"
4,12,0,"2 0.02968288385931596 1"
5,12,0,"7 0.1504349972809119 0.75 12 0.07325105936492124 0.25"
6,12,0,"2 0.034335288561329946 1"
7,12,0,"2 0.030334986538479155 1"
8,12,48.39065037569141,"0 0 0"
9,12,0,"2 0.036070276460523076 1"
0,13,0,"2 0.034449421758048264 1"
1,13,0,"2 0.039850721634768826 1"
2,13,0,"2 0.029605280148399325 1"
3,13,0,"7 0.15908926407404603 0.75 11 0.06919070365886201 0.25"
4,13,0,"2 0.03375881607025608 1"
5,13,0,"2 0.02953577707272248 1"
6,13,0,"2 0.03261480658293357 1"
7,13,0,"2 0.028819626264161975 1"
8,13,0,"2 0.03455192940177086 1"
9,13,0,"2 0.037858889022298295 1"
0,14,7.550774630054065,"1 0.01878038293637025 1"
1,14,0,"4 0.11849955956780832 0.7499999999999999 10 0.07044984416171723 0.2500000000000001"
