serviceId,locationId,start_time,end_time
0,652,08:15:00 AM,14:15:00 PM
1,634,10:15:00 AM,14:15:00 PM
2,226,13:45:00 PM,15:45:00 PM
3,303,09:45:00 AM,13:45:00 PM
4,82,12:30:00 PM,14:30:00 PM
5,319,10:45:00 AM,16:45:00 PM
6,561,10:45:00 AM,16:45:00 PM
7,312,09:15:00 AM,15:15:00 PM
8,546,09:45:00 AM,15:45:00 PM
9,223,08:45:00 AM,14:45:00 PM
10,275,08:45:00 AM,14:45:00 PM
11,335,11:15:00 AM,15:15:00 PM
12,358,12:30:00 PM,16:30:00 PM
13,89,10:30:00 AM,16:30:00 PM
14,381,09:30:00 AM,11:30:00 AM
15,725,09:45:00 AM,15:45:00 PM
16,106,08:30:00 AM,12:30:00 PM
17,185,09:30:00 AM,15:30:00 PM
18,452,09:45:00 AM,11:45:00 AM
19,372,08:15:00 AM,14:15:00 PM
20,428,09:45:00 AM,13:45:00 PM
21,658,10:00:00 AM,16:00:00 PM
22,339,13:00:00 PM,15:00:00 PM
23,670,10:45:00 AM,16:45:00 PM
24,219,10:30:00 AM,16:30:00 PM
25,509,10:15:00 AM,14:15:00 PM
26,140,12:30:00 PM,14:30:00 PM
27,762,09:15:00 AM,15:15:00 PM
28,154,09:00:00 AM,15:00:00 PM
29,660,12:30:00 PM,16:30:00 PM
30,34,09:00:00 AM,15:00:00 PM
31,773,10:00:00 AM,16:00:00 PM
32,343,10:00:00 AM,14:00:00 PM
33,564,09:00:00 AM,15:00:00 PM
34,626,09:30:00 AM,15:30:00 PM
35,147,11:00:00 AM,13:00:00 PM
36,340,09:15:00 AM,15:15:00 PM
37,271,12:30:00 PM,16:30:00 PM
38,387,12:00:00 PM,16:00:00 PM
39,529,10:00:00 AM,16:00:00 PM
40,179,08:45:00 AM,10:45:00 AM
41,466,14:15:00 PM,16:15:00 PM
42,177,12:45:00 PM,14:45:00 PM
43,639,08:45:00 AM,12:45:00 PM
44,668,10:30:00 AM,14:30:00 PM
45,511,10:30:00 AM,16:30:00 PM
46,749,10:45:00 AM,16:45:00 PM
47,48,12:15:00 PM,14:15:00 PM
48,433,09:45:00 AM,11:45:00 AM
49,222,10:45:00 AM,16:45:00 PM
