technicianId,serviceId,distribution_offset,distribution
0,0,0,"3 0.04637930101273118 1"
1,0,19.735502842267053,"1 0.024589341041282485 1"
2,0,0,"2 0.034014537104966415 1"
3,0,0,"2 0.041319182002282934 1"
4,0,0,"4 0.05899628342785207 1"
5,0,0,"2 0.04280250769586962 1"
6,0,0,"5 0.07486381710162718 1"
7,0,0,"3 0.04200706019988041 1"
8,0,0,"3 0.0434519628541474 1"
9,0,0,"5 0.07537296558315461 1"
10,0,0,"4 0.05374224040576299 1"
11,0,0,"3 0.04363309460665767 1"
12,0,0,"2 0.03127005964475001 1"
13,0,0,"4 0.05807268923699702 1"
14,0,10.989191827941568,"1 0.023690694367983562 1"
0,1,0,"5 0.0740359187738895 1"
1,1,0,"2 0.042303731863167215 1"
2,1,0,"2 0.03235823244818052 1"
3,1,0,"13 0.2836693003748448 0.75 15 0.12301718493728277 0.25"
4,1,0,"3 0.050784666380468704 1"
5,1,0,"8 0.2262702282979058 0.7499999999999999 13 0.11879043705017972 0.2500000000000001"
6,1,0,"3 0.043717177146335114 1"
7,1,0,"10 0.28364309303689195 0.75 14 0.14092473385414456 0.25"
8,1,0,"4 0.0584811171560363 1"
9,1,0,"4 0.05334849629457894 1"
10,1,0,"2 0.036862104228995864 1"
11,1,0,"3 0.04506273922461452 1"
12,1,0,"4 0.05938133487617836 1"
13,1,0,"2 0.03730486539350843 1"
14,1,0,"3 0.05151255357558819 1"
0,2,0,"4 0.06276303315571347 1"
1,2,0,"2 0.0306285490774598 1"
2,2,0,"2 0.032368085252018244 1"
3,2,0,"12 0.29912960932006105 0.75 14 0.12955207082285417 0.25"
4,2,0,"2 0.03551286806226214 1"
5,2,0,"3 0.05062771782563266 1"
6,2,0,"5 0.07444234429039014 1"
7,2,0,"2 0.04122977822232091 1"
8,2,0,"3 0.050964080242106684 1"
9,2,0,"2 0.031467925725473855 1"
10,2,0,"4 0.06326735233651558 1"
11,2,13.323153435877956,"1 0.023527678201524797 1"
12,2,0,"2 0.03040843818998911 1"
13,2,0,"2 0.03498162495811978 1"
14,2,0,"4 0.06578890342641125 1"
0,3,0,"2 0.031758135397935434 1"
1,3,0,"4 0.056885191015205255 1"
2,3,0,"2 0.03758255595749195 1"
3,3,0,"4 0.054308192839533954 1"
4,3,0,"3 0.051471164249499074 1"
5,3,0,"2 0.04282354495345181 1"
6,3,0,"2 0.03843135621282736 1"
7,3,0,"2 0.04766190008744233 1"
8,3,0,"3 0.051124957581697765 1"
9,3,0,"5 0.0746785678570083 1"
10,3,0,"2 0.041724204226579936 1"
11,3,0,"3 0.05673127519366125 1"
12,3,0,"3 0.049505269597943005 1"
13,3,0,"3 0.05247577555151949 1"
14,3,25.937506157002886,"1 0.029984336496634127 1"
0,4,0,"2 0.048062286338818955 1"
1,4,0,"3 0.040312382910365006 1"
2,4,0,"2 0.03891880894194411 1"
3,4,0,"2 0.04327666666071729 1"
4,4,0,"2 0.032144636937937676 1"
5,4,0,"3 0.049298246005916334 1"
6,4,25.84640852872758,"1 0.030653418761854356 1"
7,4,0,"2 0.03177591508610219 1"
8,4,0,"2 0.02881184813466419 1"
9,4,0,"2 0.036774376304720836 1"
10,4,0,"2 0.03413248346907694 1"
11,4,0,"2 0.03925108595635432 1"
12,4,0,"3 0.04341526879230735 1"
13,4,15.561229251211735,"1 0.026301139840703855 1"
14,4,20.232855703283697,"1 0.028634670236106923 1"
0,5,0,"3 0.04496585300518728 1"
1,5,0,"2 0.03809882872560585 1"
2,5,0,"7 0.20132187920836472 0.75 12 0.10279044962697914 0.25"
3,5,0,"2 0.03444406093551848 1"
4,5,0,"19 0.4023036081045514 0.75 18 0.16622256605801142 0.25"
5,5,0,"9 0.25572013694709467 0.75 13 0.12666344324500162 0.25"
6,5,0,"3 0.05246184894328921 1"
7,5,0,"2 0.041815585578512754 1"
8,5,0,"2 0.034091139764620096 1"
9,5,0,"3 0.05476720743094151 1"
10,5,0,"3 0.05393244588811868 1"
11,5,0,"2 0.04358880887628272 1"
12,5,0,"5 0.071026039839117 1"
13,5,0,"9 0.2165542452116722 0.7499999999999999 13 0.10353546482238109 0.2500000000000001"
14,5,0,"2 0.03828148279095942 1"
0,6,0,"3 0.05088975601895891 1"
1,6,0,"2 0.03589577080653753 1"
2,6,0,"17 0.3323571581182743 0.7500000000000001 17 0.1368775110343111 0.2499999999999999"
3,6,0,"3 0.05070153773824448 1"
4,6,0,"2 0.0332173146753033 1"
5,6,0,"2 0.0393871646927894 1"
6,6,0,"2 0.032707125685801 1"
7,6,0,"4 0.05931812515191944 1"
8,6,0,"2 0.04028918176996449 1"
9,6,0,"2 0.03344348885988944 1"
10,6,0,"3 0.043835545084520304 1"
11,6,0,"2 0.037305135216612134 1"
12,6,0,"2 0.03058450863127785 1"
13,6,0,"4 0.06476990820536718 1"
14,6,0,"2 0.037997271459538504 1"
0,7,0,"3 0.04558661565725167 1"
1,7,0,"2 0.03523572578577238 1"
2,7,0,"2 0.042838225875263876 1"
3,7,0,"2 0.041312975271470605 1"
4,7,0,"2 0.03407723749652287 1"
5,7,0,"4 0.060846420765862504 1"
6,7,0,"2 0.04481000924206543 1"
7,7,0,"2 0.04080701015249707 1"
8,7,0,"6 0.18156855166131514 0.7500000000000001 11 0.0911999338392459 0.2499999999999999"
9,7,0,"2 0.035215944488653034 1"
10,7,0,"2 0.03083393474283513 1"
11,7,0,"2 0.041016703214221614 1"
12,7,0,"2 0.042837211629520394 1"
13,7,0,"4 0.0641694259413507 1"
14,7,0,"2 0.04440369302179117 1"
0,8,0,"3 0.047549577225364945 1"
1,8,0,"3 0.059491726701402715 1"
2,8,0,"3 0.05042960473631042 1"
3,8,0,"4 0.0646782823936648 1"
4,8,0,"8 0.2273866069609216 0.75 12 0.10947906929141923 0.25"
