serviceId,locationId,start_time,end_time
0,199,07:30:00 AM,09:30:00 AM
1,122,08:30:00 AM,12:30:00 PM
2,118,10:30:00 AM,14:30:00 PM
3,214,07:15:00 AM,11:15:00 AM
4,81,11:15:00 AM,13:15:00 PM
5,50,08:00:00 AM,14:00:00 PM
6,108,07:00:00 AM,09:00:00 AM
7,111,09:00:00 AM,15:00:00 PM
8,152,06:30:00 AM,12:30:00 PM
9,168,12:30:00 PM,14:30:00 PM
10,30,10:45:00 AM,14:45:00 PM
11,43,06:45:00 AM,10:45:00 AM
12,65,10:15:00 AM,16:15:00 PM
13,120,07:45:00 AM,11:45:00 AM
14,219,08:30:00 AM,10:30:00 AM
15,1,06:45:00 AM,08:45:00 AM
16,29,11:00:00 AM,13:00:00 PM
17,91,08:30:00 AM,14:30:00 PM
18,119,07:00:00 AM,09:00:00 AM
19,137,07:45:00 AM,11:45:00 AM
