technicianId,serviceId,distribution_offset,distribution
0,0,0,"2 0.042441569351956386 1"
1,0,0,"3 0.04286871306131088 1"
2,0,16.892309066353178,"1 0.024596434662570246 1"
0,1,0,"3 0.042270846301927144 1"
1,1,0,"5 0.07058324911795687 1"
2,1,0,"4 0.052334719697254534 1"
0,2,29.75081464553959,"1 0.03035056146175076 1"
1,2,0,"3 0.06041893527737818 1"
2,2,0,"2 0.03363564893808342 1"
0,3,0,"2 0.037437797964591034 1"
1,3,0,"3 0.051206830169481 1"
2,3,0,"2 0.03891363718296677 1"
0,4,0,"9 0.25604867160311406 0.75 13 0.12927791729781585 0.25"
1,4,0,"3 0.05597921367277593 1"
2,4,0,"2 0.03649748636240166 1"
0,5,0,"2 0.034723206391112454 1"
1,5,0,"2 0.04131117234333188 1"
2,5,0,"4 0.05363597712623105 1"
0,6,0,"2 0.036056487578721534 1"
1,6,0,"2 0.031993366139774625 1"
2,6,0,"4 0.06388000798898566 1"
0,7,0,"2 0.028975382882488767 1"
1,7,0,"2 0.04684552390863585 1"
2,7,0,"4 0.06183888883572181 1"
0,8,0,"2 0.030594996308124945 1"
1,8,0,"8 0.23364072348671447 0.75 13 0.12525481310731518 0.25"
2,8,0,"3 0.041165350466090316 1"
0,9,0,"11 0.28369590514912346 0.75 14 0.13114779811689362 0.25"
1,9,0,"3 0.05011058296382854 1"
2,9,0,"2 0.03890904846177671 1"
