shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,14,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
1,0,14,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
2,0,14,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
3,0,14,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
4,0,14,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
5,1,14,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
6,1,14,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
7,1,14,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
8,1,14,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
9,1,14,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
10,2,14,07/01/2019 06:00:00 AM,07/01/2019 14:00:00 PM
11,2,14,07/02/2019 06:00:00 AM,07/02/2019 14:00:00 PM
12,2,14,07/03/2019 06:00:00 AM,07/03/2019 14:00:00 PM
13,2,14,07/04/2019 06:00:00 AM,07/04/2019 14:00:00 PM
14,2,14,07/05/2019 06:00:00 AM,07/05/2019 14:00:00 PM
15,3,14,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
16,3,14,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
17,3,14,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
18,3,14,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
19,3,14,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
20,4,14,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
21,4,14,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
22,4,14,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
23,4,14,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
24,4,14,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
25,5,14,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
26,5,14,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
27,5,14,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
28,5,14,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
29,5,14,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
30,6,14,07/01/2019 09:30:00 AM,07/01/2019 17:30:00 PM
31,6,14,07/02/2019 09:30:00 AM,07/02/2019 17:30:00 PM
32,6,14,07/03/2019 09:30:00 AM,07/03/2019 17:30:00 PM
33,6,14,07/04/2019 09:30:00 AM,07/04/2019 17:30:00 PM
34,6,14,07/05/2019 09:30:00 AM,07/05/2019 17:30:00 PM
35,7,14,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
36,7,14,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
37,7,14,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
38,7,14,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
39,7,14,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
40,8,14,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
41,8,14,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
42,8,14,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
43,8,14,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
44,8,14,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
45,9,14,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
46,9,14,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
47,9,14,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
48,9,14,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
49,9,14,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
50,10,14,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
51,10,14,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
52,10,14,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
53,10,14,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
54,10,14,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
55,11,14,07/01/2019 07:30:00 AM,07/01/2019 15:30:00 PM
56,11,14,07/02/2019 07:30:00 AM,07/02/2019 15:30:00 PM
57,11,14,07/03/2019 07:30:00 AM,07/03/2019 15:30:00 PM
58,11,14,07/04/2019 07:30:00 AM,07/04/2019 15:30:00 PM
59,11,14,07/05/2019 07:30:00 AM,07/05/2019 15:30:00 PM
