shiftId,technicianId,locationId,start_datetime,end_datetime
0,0,209,07/01/2019 08:00:00 AM,07/01/2019 16:00:00 PM
1,0,209,07/02/2019 08:00:00 AM,07/02/2019 16:00:00 PM
2,0,209,07/03/2019 08:00:00 AM,07/03/2019 16:00:00 PM
3,0,209,07/04/2019 08:00:00 AM,07/04/2019 16:00:00 PM
4,0,209,07/05/2019 08:00:00 AM,07/05/2019 16:00:00 PM
5,1,209,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
6,1,209,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
7,1,209,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
8,1,209,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
9,1,209,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
10,2,209,07/01/2019 09:00:00 AM,07/01/2019 17:00:00 PM
11,2,209,07/02/2019 09:00:00 AM,07/02/2019 17:00:00 PM
12,2,209,07/03/2019 09:00:00 AM,07/03/2019 17:00:00 PM
13,2,209,07/04/2019 09:00:00 AM,07/04/2019 17:00:00 PM
14,2,209,07/05/2019 09:00:00 AM,07/05/2019 17:00:00 PM
15,3,209,07/01/2019 06:30:00 AM,07/01/2019 14:30:00 PM
16,3,209,07/02/2019 06:30:00 AM,07/02/2019 14:30:00 PM
17,3,209,07/03/2019 06:30:00 AM,07/03/2019 14:30:00 PM
18,3,209,07/04/2019 06:30:00 AM,07/04/2019 14:30:00 PM
19,3,209,07/05/2019 06:30:00 AM,07/05/2019 14:30:00 PM
20,4,209,07/01/2019 08:00:00 AM,07/01/2019 16:00:00 PM
21,4,209,07/02/2019 08:00:00 AM,07/02/2019 16:00:00 PM
22,4,209,07/03/2019 08:00:00 AM,07/03/2019 16:00:00 PM
23,4,209,07/04/2019 08:00:00 AM,07/04/2019 16:00:00 PM
24,4,209,07/05/2019 08:00:00 AM,07/05/2019 16:00:00 PM
25,5,209,07/01/2019 08:30:00 AM,07/01/2019 16:30:00 PM
26,5,209,07/02/2019 08:30:00 AM,07/02/2019 16:30:00 PM
27,5,209,07/03/2019 08:30:00 AM,07/03/2019 16:30:00 PM
28,5,209,07/04/2019 08:30:00 AM,07/04/2019 16:30:00 PM
29,5,209,07/05/2019 08:30:00 AM,07/05/2019 16:30:00 PM
30,6,209,07/01/2019 07:00:00 AM,07/01/2019 15:00:00 PM
31,6,209,07/02/2019 07:00:00 AM,07/02/2019 15:00:00 PM
32,6,209,07/03/2019 07:00:00 AM,07/03/2019 15:00:00 PM
33,6,209,07/04/2019 07:00:00 AM,07/04/2019 15:00:00 PM
34,6,209,07/05/2019 07:00:00 AM,07/05/2019 15:00:00 PM
